struct1	struct2	Progres_score	CIRPIN_score
003173838	005040863	0.5744	0.9370
003173838	005043364	0.5867	0.9610
003173838	005046470	0.5690	0.9238
003173838	005048258	0.5257	0.9433
003173838	005049698	0.5532	0.9353
003173838	005051382	0.5828	0.9565
003173838	005053911	0.5948	0.9143
003173838	005054316	0.5331	0.9147
003173838	005055193	0.5589	0.9070
003173838	005056052	0.5539	0.9300
003173838	005057362	0.4281	0.9206
003173838	005057698	0.5450	0.9388
003173838	005059571	0.5770	0.9219
003173838	005069941	0.5851	0.9709
003173838	005070325	0.5538	0.9322
003173838	005079059	0.5674	0.9300
003173838	005081017	0.5918	0.9210
003173839	003588613	0.5956	0.9130
003173839	003590902	0.5790	0.9067
003173839	003738490	0.5762	0.9281
003173839	003838666	0.5713	0.9025
003173839	003839738	0.5823	0.9108
003173839	003987466	0.5912	0.9378
003173839	003989905	0.5147	0.9069
003173839	004037140	0.5098	0.9163
003173839	004067907	0.5861	0.9327
003173839	004376900	0.5363	0.9125
003173839	004440729	0.5801	0.9546
003173839	004927030	0.5536	0.9319
003173839	004932832	0.5582	0.9510
003173839	004942543	0.5876	0.9140
003173839	004942544	0.5482	0.9321
003173839	004943571	0.5653	0.9373
003173839	004951187	0.5615	0.9021
003173839	004951627	0.5674	0.9024
003173839	004956558	0.5909	0.9340
003173839	004967068	0.5797	0.9189
003173839	004980728	0.5664	0.9073
003173839	004989684	0.5950	0.9037
003173839	004997583	0.5821	0.9247
003173839	005000739	0.5899	0.9085
003173839	005025600	0.5686	0.9097
003173839	005030353	0.5364	0.9123
003173839	005036351	0.5723	0.9195
003173839	005038070	0.5438	0.9276
003173839	005043364	0.5836	0.9392
003173839	005051382	0.5760	0.9335
003173839	005054548	0.5925	0.9165
003173839	005059571	0.5764	0.9331
003173839	005069941	0.5724	0.9262
003173839	005081017	0.5900	0.9296
003173840	003386882	0.5086	0.9085
003173840	003588613	0.5760	0.9135
003173840	003590902	0.5560	0.9019
003173840	003958647	0.5079	0.9044
003173840	003973084	0.5757	0.9149
003173840	003987466	0.5675	0.9460
003173840	003989905	0.5001	0.9205
003173840	004037140	0.4888	0.9031
003173840	004067907	0.5838	0.9030
003173840	004087731	0.5251	0.9137
003173840	004129114	0.5759	0.9002
003173840	004365869	0.5164	0.9046
003173840	004383517	0.5491	0.9059
003173840	004411901	0.5494	0.9339
003173840	004440729	0.5666	0.9527
003173840	004629797	0.5235	0.9032
003173840	004927029	0.5751	0.9537
003173840	004927030	0.5210	0.9633
003173840	004928743	0.5069	0.9412
003173840	004932704	0.5827	0.9286
003173840	004932832	0.5341	0.9575
003173840	004933441	0.5927	0.9733
003173840	004935934	0.5407	0.9270
003173840	004937796	0.5553	0.9208
003173840	004941467	0.5533	0.9043
003173840	004942080	0.5892	0.9312
003173840	004942543	0.5677	0.9086
003173840	004942544	0.5162	0.9636
003173840	004943571	0.5347	0.9641
003173840	004945678	0.5385	0.9060
003173840	004946041	0.5652	0.9378
003173840	004951187	0.5557	0.9346
003173840	004956558	0.5665	0.9301
003173840	004956722	0.5976	0.9082
003173840	004957581	0.5525	0.9218
003173840	004967068	0.5430	0.9091
003173840	004972425	0.5347	0.9393
003173840	004975658	0.5625	0.9194
003173840	004980728	0.5353	0.9263
003173840	004983257	0.5536	0.9038
003173840	004989684	0.5950	0.9251
003173840	004992180	0.4888	0.9195
003173840	004997583	0.5603	0.9461
003173840	005000739	0.5739	0.9105
003173840	005004257	0.5325	0.9122
003173840	005012298	0.5233	0.9019
003173840	005014590	0.5350	0.9048
003173840	005022833	0.5465	0.9089
003173840	005025600	0.5391	0.9334
003173840	005030353	0.5358	0.9422
003173840	005034478	0.5386	0.9121
003173840	005036351	0.5515	0.9658
003173840	005036929	0.5868	0.9068
003173840	005037746	0.5748	0.9119
003173840	005038070	0.5124	0.9625
003173840	005040863	0.5423	0.9144
003173840	005043364	0.5757	0.9682
003173840	005048258	0.5517	0.9401
003173840	005049698	0.5477	0.9010
003173840	005049699	0.5796	0.9208
003173840	005050086	0.5201	0.9040
003173840	005051382	0.5525	0.9424
003173840	005054548	0.5749	0.9146
003173840	005057698	0.5299	0.9433
003173840	005059571	0.5410	0.9156
003173840	005069941	0.5438	0.9699
003173840	005070009	0.5096	0.9178
003173840	005070325	0.5242	0.9274
003173840	005081017	0.5540	0.9221
003174324	003204236	0.5198	0.9222
003174324	003387626	0.5363	0.9173
003174324	003483672	0.5674	0.9118
003174324	003514947	0.5644	0.9125
003174324	003588613	0.5521	0.9057
003174324	003588753	0.5338	0.9125
003174324	003590902	0.5409	0.9231
003174324	003592961	0.5737	0.9031
003174324	003602634	0.5326	0.9010
003174324	003603514	0.5587	0.9195
003174324	003839738	0.5524	0.9146
003174324	003839896	0.5768	0.9113
003174324	003958647	0.5374	0.9071
003174324	003960824	0.5642	0.9045
003174324	003973084	0.5634	0.9159
003174324	003979017	0.5968	0.9095
003174324	003987466	0.5665	0.9354
003174324	003989471	0.5546	0.9169
003174324	003989905	0.4965	0.9574
003174324	004025837	0.5884	0.9191
003174324	004037140	0.4815	0.9349
003174324	004042773	0.5213	0.9184
003174324	004060612	0.5037	0.9387
003174324	004075860	0.5845	0.9153
003174324	004077458	0.5676	0.9038
003174324	004082907	0.5112	0.9449
003174324	004087731	0.4946	0.9054
003174324	004092189	0.5403	0.9167
003174324	004112084	0.5235	0.9214
003174324	004129114	0.5247	0.9414
003174324	004163056	0.5307	0.9000
003174324	004163852	0.5281	0.9108
003174324	004220363	0.5337	0.9164
003174324	004243900	0.5067	0.9430
003174324	004304131	0.4872	0.9368
003174324	004308223	0.5291	0.9355
003174324	004317783	0.5230	0.9382
003174324	004322533	0.5440	0.9341
003174324	004324633	0.5301	0.9096
003174324	004376900	0.5437	0.9225
003174324	004383517	0.5421	0.9255
003174324	004411901	0.5557	0.9065
003174324	004440729	0.5653	0.9213
003174324	004629797	0.5146	0.9101
003174324	004663298	0.5294	0.9101
003174324	004854115	0.5900	0.9048
003174324	004886029	0.5608	0.9252
003174324	004927030	0.5368	0.9460
003174324	004928743	0.5394	0.9014
003174324	004932484	0.5057	0.9323
003174324	004932704	0.5742	0.9075
003174324	004932832	0.5538	0.9090
003174324	004933441	0.5872	0.9189
003174324	004935934	0.5338	0.9322
003174324	004942544	0.5353	0.9516
003174324	004943571	0.5473	0.9451
003174324	004945678	0.5327	0.9126
003174324	004946041	0.5583	0.9005
003174324	004951187	0.5455	0.9204
003174324	004951526	0.5894	0.9275
003174324	004956722	0.5484	0.9169
003174324	004957581	0.5092	0.9443
003174324	004967068	0.5669	0.9057
003174324	004972425	0.5193	0.9393
003174324	004975658	0.5612	0.9026
003174324	004980728	0.5583	0.9178
003174324	004989684	0.5433	0.9293
003174324	004992180	0.4758	0.9348
003174324	004993612	0.5763	0.9370
003174324	004997583	0.5544	0.9242
003174324	005012298	0.5029	0.9264
003174324	005013671	0.5976	0.9238
003174324	005022359	0.5711	0.9202
003174324	005025600	0.5559	0.9351
003174324	005030353	0.5248	0.9156
003174324	005034478	0.5255	0.9266
003174324	005036351	0.5559	0.9449
003174324	005036929	0.5835	0.9169
003174324	005036987	0.5974	0.9164
003174324	005037058	0.5683	0.9158
003174324	005038070	0.5324	0.9517
003174324	005038098	0.5776	0.9227
003174324	005040863	0.5315	0.9249
003174324	005043364	0.5579	0.9088
003174324	005044018	0.5830	0.9331
003174324	005046470	0.5523	0.9032
003174324	005048258	0.5146	0.9489
003174324	005049698	0.5434	0.9077
003174324	005049699	0.5624	0.9392
003174324	005050087	0.5433	0.9264
003174324	005055193	0.5228	0.9310
003174324	005057362	0.4136	0.9193
003174324	005057698	0.5166	0.9408
003174324	005069941	0.5656	0.9371
003174324	005081017	0.5731	0.9050
003174326	003386882	0.5081	0.9064
003174326	003960824	0.5529	0.9037
003174326	003973084	0.5659	0.9168
003174326	003987466	0.5726	0.9193
003174326	003989905	0.4873	0.9000
003174326	004037140	0.4665	0.9015
003174326	004087731	0.5234	0.9209
003174326	004383517	0.5440	0.9176
003174326	004411901	0.5407	0.9222
003174326	004440729	0.5479	0.9153
003174326	004880026	0.5968	0.9129
003174326	004927029	0.5734	0.9101
003174326	004927030	0.5167	0.9563
003174326	004928743	0.5211	0.9116
003174326	004932832	0.5324	0.9180
003174326	004933441	0.5867	0.9368
003174326	004935934	0.5322	0.9202
003174326	004937796	0.5480	0.9134
003174326	004941467	0.5597	0.9275
003174326	004942080	0.5797	0.9259
003174326	004942544	0.5214	0.9547
003174326	004943571	0.5365	0.9495
003174326	004945678	0.5303	0.9033
003174326	004946041	0.5601	0.9231
003174326	004951187	0.5444	0.9282
003174326	004956558	0.5636	0.9109
003174326	004956722	0.5736	0.9164
003174326	004957581	0.5418	0.9540
003174326	004972425	0.5280	0.9225
003174326	004975658	0.5590	0.9122
003174326	004980728	0.5310	0.9117
003174326	004989684	0.5575	0.9218
003174326	004992179	0.5317	0.9034
003174326	004992180	0.4882	0.9302
003174326	004993612	0.5943	0.9011
003174326	004997583	0.5548	0.9294
003174326	005001304	0.5883	0.9055
003174326	005004257	0.5346	0.9011
003174326	005014590	0.5354	0.9113
003174326	005025600	0.5389	0.9338
003174326	005028785	0.5915	0.9137
003174326	005030353	0.5217	0.9387
003174326	005034478	0.5350	0.9264
003174326	005036351	0.5490	0.9636
003174326	005037746	0.5676	0.9050
003174326	005038070	0.5171	0.9503
003174326	005040863	0.5366	0.9105
003174326	005043364	0.5652	0.9382
003174326	005046470	0.5375	0.9049
003174326	005048258	0.5142	0.9348
003174326	005049698	0.5377	0.9148
003174326	005049699	0.5736	0.9069
003174326	005051382	0.5489	0.9187
003174326	005056052	0.5357	0.9043
003174326	005057362	0.4337	0.9237
003174326	005057698	0.5200	0.9310
003174326	005069941	0.5545	0.9656
003174326	005070325	0.5244	0.9163
003174328	003386882	0.5064	0.9133
003174328	003602634	0.5190	0.9090
003174328	003973084	0.5660	0.9156
003174328	003987466	0.5619	0.9405
003174328	003989905	0.4877	0.9075
003174328	004067907	0.5513	0.9166
003174328	004077458	0.5683	0.9121
003174328	004087731	0.5086	0.9268
003174328	004365869	0.5204	0.9133
003174328	004376900	0.5032	0.9037
003174328	004411901	0.5446	0.9322
003174328	004440729	0.5536	0.9449
003174328	004656066	0.5896	0.9038
003174328	004927029	0.5917	0.9466
003174328	004927030	0.5264	0.9623
003174328	004928743	0.5264	0.9163
003174328	004932704	0.5592	0.9183
003174328	004932832	0.5371	0.9405
003174328	004933441	0.5978	0.9622
003174328	004933516	0.5379	0.9004
003174328	004935934	0.5285	0.9146
003174328	004937796	0.5524	0.9370
003174328	004941467	0.5414	0.9077
003174328	004942080	0.5796	0.9340
003174328	004942543	0.5715	0.9133
003174328	004942544	0.5262	0.9538
003174328	004943571	0.5423	0.9564
003174328	004946041	0.5634	0.9410
003174328	004951187	0.5436	0.9347
003174328	004956558	0.5684	0.9351
003174328	004957581	0.5410	0.9050
003174328	004967068	0.5554	0.9102
003174328	004972425	0.5304	0.9311
003174328	004975658	0.5651	0.9243
003174328	004980728	0.5431	0.9141
003174328	004983257	0.5643	0.9008
003174328	004989684	0.5683	0.9058
003174328	004992180	0.4884	0.9195
003174328	004997583	0.5632	0.9536
003174328	005000739	0.5714	0.9072
003174328	005001304	0.5924	0.9265
003174328	005004257	0.5271	0.9298
003174328	005014590	0.5335	0.9205
003174328	005022483	0.5340	0.9067
003174328	005022833	0.5557	0.9135
003174328	005025600	0.5472	0.9290
003174328	005028785	0.5982	0.9316
003174328	005030352	0.5325	0.9079
003174328	005030353	0.5156	0.9477
003174328	005034478	0.5242	0.9060
003174328	005036351	0.5537	0.9567
003174328	005036929	0.5709	0.9057
003174328	005037746	0.5952	0.9219
003174328	005038070	0.5219	0.9502
003174328	005038098	0.5931	0.9016
003174328	005043364	0.5691	0.9608
003174328	005048258	0.5172	0.9248
003174328	005051382	0.5543	0.9326
003174328	005053911	0.5794	0.9162
003174328	005054548	0.5742	0.9187
003174328	005057698	0.5228	0.9347
003174328	005059571	0.5555	0.9178
003174328	005069941	0.5553	0.9548
003174328	005070325	0.5307	0.9149
003174328	005079059	0.5337	0.9162
003174328	005081017	0.5684	0.9232
003175664	003987466	0.5963	0.9224
003175664	004087731	0.4975	0.9270
003175664	004376900	0.5065	0.9269
003175664	004927030	0.5200	0.9077
003175664	004933441	0.5863	0.9007
003175664	004941467	0.5322	0.9119
003175664	004957581	0.5525	0.9434
003175664	004992180	0.4837	0.9149
003175664	005030033	0.5332	0.9073
003175664	005030353	0.4916	0.9299
003175664	005034478	0.5104	0.9097
003175664	005037746	0.5565	0.9160
003175664	005043364	0.5557	0.9081
003176065	003204236	0.5311	0.9109
003176065	003590902	0.5492	0.9085
003176065	003646685	0.4910	0.9053
003176065	003960824	0.5622	0.9051
003176065	003973084	0.5614	0.9175
003176065	003987466	0.5818	0.9436
003176065	003989905	0.4906	0.9276
003176065	004037140	0.4794	0.9308
003176065	004042773	0.5237	0.9039
003176065	004060612	0.5107	0.9242
003176065	004075860	0.5795	0.9012
003176065	004082907	0.5114	0.9313
003176065	004087731	0.5124	0.9296
003176065	004112084	0.5256	0.9072
003176065	004129114	0.5223	0.9264
003176065	004243900	0.5090	0.9310
003176065	004304131	0.4926	0.9270
003176065	004308223	0.5336	0.9222
003176065	004317783	0.5263	0.9225
003176065	004322533	0.5435	0.9234
003176065	004376900	0.5431	0.9397
003176065	004383517	0.5473	0.9221
003176065	004411901	0.5472	0.9133
003176065	004440729	0.5629	0.9268
003176065	004663298	0.5419	0.9023
003176065	004886029	0.5602	0.9112
003176065	004927029	0.5952	0.9037
003176065	004927030	0.5305	0.9605
003176065	004928743	0.5271	0.9108
003176065	004932484	0.5133	0.9204
003176065	004932832	0.5456	0.9179
003176065	004933441	0.5863	0.9359
003176065	004935934	0.5378	0.9285
003176065	004937796	0.5509	0.9129
003176065	004941467	0.5573	0.9216
003176065	004942544	0.5328	0.9539
003176065	004943571	0.5470	0.9519
003176065	004945678	0.5364	0.9105
003176065	004946041	0.5603	0.9109
003176065	004951187	0.5406	0.9247
003176065	004951526	0.5967	0.9223
003176065	004956558	0.5791	0.9184
003176065	004956722	0.5632	0.9089
003176065	004957581	0.5239	0.9614
003176065	004967068	0.5647	0.9035
003176065	004972425	0.5224	0.9229
003176065	004975658	0.5629	0.9137
003176065	004980728	0.5538	0.9150
003176065	004989684	0.5510	0.9278
003176065	004992180	0.4821	0.9416
003176065	004993612	0.5900	0.9277
003176065	004997583	0.5615	0.9331
003176065	005001304	0.5845	0.9067
003176065	005004257	0.5400	0.9028
003176065	005012298	0.5070	0.9124
003176065	005014590	0.5391	0.9056
003176065	005022359	0.5755	0.9000
003176065	005022833	0.5619	0.9062
003176065	005025600	0.5526	0.9398
003176065	005028785	0.5924	0.9111
003176065	005030033	0.5607	0.9047
003176065	005030353	0.5208	0.9378
003176065	005034478	0.5315	0.9302
003176065	005036351	0.5527	0.9508
003176065	005036929	0.5914	0.9095
003176065	005037746	0.5843	0.9200
003176065	005038070	0.5288	0.9497
003176065	005038098	0.5887	0.9123
003176065	005040863	0.5373	0.9170
003176065	005043364	0.5587	0.9285
003176065	005044018	0.5953	0.9178
003176065	005046470	0.5503	0.9005
003176065	005048258	0.5119	0.9398
003176065	005049698	0.5415	0.9099
003176065	005049699	0.5729	0.9187
003176065	005051382	0.5618	0.9155
003176065	005053911	0.5720	0.9069
003176065	005055193	0.5283	0.9141
003176065	005056052	0.5286	0.9013
003176065	005057362	0.4203	0.9172
003176065	005057698	0.5193	0.9309
003176065	005059571	0.5669	0.9005
003176065	005069941	0.5651	0.9524
003176065	005070325	0.5369	0.9049
003176065	005079059	0.5421	0.9030
003176065	005081017	0.5738	0.9068
003176195	003188529	0.4603	0.9184
003176195	003245256	0.5880	0.9600
003176195	003407747	0.5045	0.9816
003176195	003491594	0.5583	0.9013
003176195	003499772	0.5406	0.9559
003176195	003573007	0.5714	0.9349
003176195	003583421	0.5392	0.9491
003176195	003583968	0.5805	0.9649
003176195	003720044	0.5254	0.9465
003176195	003792472	0.5544	0.9689
003176195	003873803	0.5366	0.9488
003176195	003997936	0.5913	0.9221
003177037	003738490	0.5540	0.9062
003177037	003838940	0.5601	0.9326
003177037	003958647	0.5915	0.9100
003177037	003989905	0.5884	0.9161
003177037	004037140	0.5744	0.9204
003177037	004060612	0.5938	0.9166
003177037	004087731	0.5802	0.9263
003177037	004304131	0.5783	0.9110
003177037	004928743	0.5668	0.9249
003177037	004992180	0.5651	0.9358
003177037	004994554	0.5704	0.9057
003177037	005038070	0.5977	0.9519
003177037	005056052	0.5987	0.9290
003177037	005057362	0.4543	0.9096
003177873	003738490	0.5919	0.9235
003177873	003814340	0.5827	0.9020
003177873	003958647	0.5405	0.9046
003177873	003987466	0.5879	0.9242
003177873	004037140	0.4628	0.9006
003177873	004087731	0.5362	0.9132
003177873	004376900	0.4749	0.9160
003177873	004411901	0.5852	0.9327
003177873	004440729	0.5609	0.9626
003177873	004927030	0.5428	0.9551
003177873	004928743	0.5613	0.9343
003177873	004932704	0.5348	0.9004
003177873	004932832	0.5619	0.9483
003177873	004935934	0.5528	0.9028
003177873	004937796	0.5872	0.9397
003177873	004942543	0.5895	0.9317
003177873	004942544	0.5452	0.9504
003177873	004943571	0.5603	0.9520
003177873	004946041	0.5956	0.9334
003177873	004951187	0.5947	0.9260
003177873	004951526	0.5921	0.9136
003177873	004951627	0.5798	0.9097
003177873	004956558	0.5820	0.9423
003177873	004957581	0.5642	0.9194
003177873	004967068	0.5650	0.9235
003177873	004972425	0.5559	0.9023
003177873	004975658	0.5968	0.9243
003177873	004980728	0.5553	0.9122
003177873	004989684	0.5619	0.9176
003177873	004990760	0.5834	0.9174
003177873	004992180	0.5492	0.9045
003177873	004997583	0.5761	0.9548
003177873	005000739	0.5970	0.9214
003177873	005004257	0.5603	0.9184
003177873	005022833	0.5626	0.9137
003177873	005025600	0.5621	0.9333
003177873	005030353	0.5668	0.9402
003177873	005036351	0.5863	0.9511
003177873	005038070	0.5427	0.9406
003177873	005048258	0.5158	0.9067
003177873	005051382	0.5740	0.9542
003177873	005053911	0.5637	0.9089
003177873	005057698	0.5399	0.9034
003177873	005059571	0.5671	0.9293
003177873	005069941	0.5719	0.9414
003177873	005070009	0.5527	0.9149
003177873	005070325	0.5592	0.9077
003177873	005079059	0.5452	0.9178
003177873	005081017	0.5787	0.9295
003177874	003583748	0.5923	0.9399
003177874	004170377	0.5779	0.9470
003177874	004219519	0.5860	0.9005
003177874	004464039	0.5778	0.9330
003177875	003588613	0.5379	0.9372
003177875	003588753	0.5053	0.9146
003177875	003590902	0.5228	0.9171
003177875	003597475	0.5734	0.9221
003177875	003814340	0.5260	0.9051
003177875	003958647	0.4877	0.9406
003177875	003979017	0.5694	0.9360
003177875	003987466	0.5336	0.9403
003177875	003989471	0.5249	0.9005
003177875	003989905	0.4774	0.9247
003177875	004036339	0.5343	0.9079
003177875	004376900	0.4716	0.9087
003177875	004411901	0.5228	0.9114
003177875	004440729	0.5144	0.9556
003177875	004629797	0.4921	0.9194
003177875	004656066	0.5499	0.9219
003177875	004663298	0.5087	0.9131
003177875	004880026	0.5698	0.9168
003177875	004927029	0.5493	0.9172
003177875	004927030	0.4924	0.9315
003177875	004928743	0.5023	0.9585
003177875	004932704	0.5070	0.9292
003177875	004932832	0.5091	0.9536
003177875	004933441	0.5682	0.9668
003177875	004935934	0.5035	0.9154
003177875	004942543	0.5394	0.9030
003177875	004942544	0.4952	0.9240
003177875	004943346	0.5725	0.9080
003177875	004943571	0.5095	0.9290
003177875	004946041	0.5376	0.9155
003177875	004951187	0.5271	0.9153
003177875	004951526	0.5592	0.9296
003177875	004956194	0.5931	0.9104
003177875	004956558	0.5321	0.9048
003177875	004967068	0.5157	0.9040
003177875	004972425	0.5034	0.9119
003177875	004980728	0.5062	0.9029
003177875	004986043	0.5972	0.9187
003177875	004989684	0.5320	0.9120
003177875	004990292	0.5930	0.9081
003177875	004997583	0.5273	0.9187
003177875	005001304	0.5696	0.9335
003177875	005026616	0.5977	0.9104
003177875	005028785	0.5687	0.9255
003177875	005030353	0.4953	0.9207
003177875	005036351	0.5282	0.9274
003177875	005036929	0.5258	0.9161
003177875	005037058	0.5478	0.9025
003177875	005037746	0.5572	0.9076
003177875	005038070	0.4918	0.9267
003177875	005040863	0.5130	0.9061
003177875	005043364	0.5433	0.9460
003177875	005048258	0.4866	0.9126
003177875	005049699	0.5496	0.9131
003177875	005050086	0.4979	0.9375
003177875	005051382	0.5232	0.9304
003177875	005054548	0.5428	0.9132
003177875	005057698	0.4937	0.9171
003177875	005059571	0.5160	0.9021
003177875	005069119	0.5859	0.9277
003177875	005069941	0.5226	0.9144
003177875	005070009	0.4915	0.9627
003177875	005070325	0.5036	0.9006
003177875	005070956	0.5822	0.9050
003177875	005081017	0.5281	0.9041
003177877	003386882	0.5078	0.9261
003177877	003597475	0.5983	0.9071
003177877	003602634	0.5061	0.9094
003177877	003646685	0.5264	0.9015
003177877	003973084	0.5641	0.9213
003177877	003979017	0.5926	0.9175
003177877	003987466	0.5573	0.9437
003177877	003989905	0.4770	0.9075
003177877	004037140	0.4638	0.9009
003177877	004067907	0.5487	0.9042
003177877	004077458	0.5663	0.9080
003177877	004087731	0.5157	0.9329
003177877	004365869	0.5101	0.9201
003177877	004376900	0.5186	0.9139
003177877	004411901	0.5365	0.9418
003177877	004440729	0.5446	0.9428
003177877	004656066	0.5828	0.9013
003177877	004854115	0.5882	0.9229
003177877	004880026	0.5940	0.9477
003177877	004927029	0.5625	0.9521
003177877	004927030	0.5110	0.9702
003177877	004928743	0.5154	0.9252
003177877	004932484	0.5121	0.9023
003177877	004932704	0.5448	0.9164
003177877	004932832	0.5212	0.9353
003177877	004933441	0.5798	0.9609
003177877	004933516	0.5218	0.9062
003177877	004935934	0.5224	0.9172
003177877	004937796	0.5457	0.9363
003177877	004941467	0.5459	0.9186
003177877	004942080	0.5844	0.9384
003177877	004942543	0.5571	0.9188
003177877	004942544	0.5114	0.9635
003177877	004943571	0.5267	0.9636
003177877	004945678	0.5212	0.9008
003177877	004946041	0.5523	0.9427
003177877	004951187	0.5435	0.9363
003177877	004951526	0.5841	0.9252
003177877	004951627	0.5486	0.9167
003177877	004956558	0.5528	0.9415
003177877	004956722	0.5723	0.9081
003177877	004957581	0.5410	0.9312
003177877	004967068	0.5311	0.9171
003177877	004972425	0.5263	0.9324
003177877	004975658	0.5515	0.9365
003177877	004980728	0.5223	0.9225
003177877	004983257	0.5476	0.9099
003177877	004989684	0.5573	0.9189
003177877	004992180	0.4834	0.9271
003177877	004993612	0.5910	0.9204
003177877	004997583	0.5443	0.9537
003177877	005000739	0.5579	0.9192
003177877	005001304	0.5804	0.9248
003177877	005004257	0.5290	0.9287
003177877	005012298	0.5009	0.9061
003177877	005014590	0.5296	0.9294
003177877	005022483	0.5205	0.9149
003177877	005022833	0.5369	0.9264
003177877	005025600	0.5284	0.9440
003177877	005028785	0.5840	0.9449
003177877	005030352	0.5342	0.9173
003177877	005030353	0.5245	0.9525
003177877	005034477	0.5714	0.9049
003177877	005034478	0.5280	0.9102
003177877	005036351	0.5409	0.9656
003177877	005036929	0.5601	0.9077
003177877	005037746	0.5642	0.9447
003177877	005038070	0.5073	0.9577
003177877	005038098	0.5774	0.9114
003177877	005043364	0.5656	0.9592
003177877	005046470	0.5302	0.9025
003177877	005048258	0.5185	0.9390
003177877	005051382	0.5387	0.9435
003177877	005053911	0.5594	0.9186
003177877	005054316	0.4943	0.9113
003177877	005054548	0.5590	0.9225
003177877	005055193	0.5306	0.9010
003177877	005057698	0.5176	0.9378
003177877	005059571	0.5299	0.9227
003177877	005069941	0.5446	0.9709
003177877	005070325	0.5150	0.9265
003177877	005079059	0.5243	0.9216
003177877	005081017	0.5415	0.9308
003178516	003386442	0.5698	0.9015
003178516	003386882	0.5330	0.9120
003178516	003387626	0.5724	0.9060
003178516	003588613	0.5961	0.9079
003178516	003588753	0.5617	0.9121
003178516	003590902	0.5709	0.9217
003178516	003602634	0.5232	0.9168
003178516	003839738	0.5961	0.9142
003178516	003958647	0.5198	0.9038
003178516	003960824	0.5724	0.9053
003178516	003973084	0.5952	0.9262
003178516	003987466	0.5953	0.9544
003178516	003989471	0.5717	0.9078
003178516	003989905	0.5117	0.9459
003178516	004037140	0.4914	0.9251
003178516	004060612	0.5250	0.9181
003178516	004082907	0.5309	0.9248
003178516	004087731	0.5535	0.9293
003178516	004129114	0.5718	0.9326
003178516	004163852	0.5527	0.9136
003178516	004220363	0.5636	0.9097
003178516	004243900	0.5245	0.9226
003178516	004304131	0.5088	0.9211
003178516	004308223	0.5440	0.9053
003178516	004317783	0.5497	0.9226
003178516	004322533	0.5527	0.9161
003178516	004365869	0.5334	0.9147
003178516	004376900	0.5380	0.9120
003178516	004383517	0.5660	0.9252
003178516	004411901	0.5662	0.9359
003178516	004440729	0.5866	0.9474
003178516	004629797	0.5402	0.9134
003178516	004663298	0.5649	0.9105
003178516	004927029	0.5885	0.9357
003178516	004927030	0.5332	0.9721
003178516	004928743	0.5244	0.9319
003178516	004932484	0.5310	0.9227
003178516	004932704	0.5951	0.9340
003178516	004932832	0.5494	0.9443
003178516	004933516	0.5412	0.9167
003178516	004935934	0.5597	0.9416
003178516	004937796	0.5768	0.9258
003178516	004941467	0.5811	0.9191
003178516	004942543	0.5877	0.9113
003178516	004942544	0.5309	0.9704
003178516	004943571	0.5493	0.9690
003178516	004945678	0.5571	0.9215
003178516	004946041	0.5814	0.9372
003178516	004951187	0.5787	0.9407
003178516	004956558	0.5859	0.9314
003178516	004957581	0.5656	0.9304
003178516	004967068	0.5519	0.9204
003178516	004972425	0.5437	0.9548
003178516	004975658	0.5807	0.9306
003178516	004980728	0.5458	0.9368
003178516	004983257	0.5639	0.9089
003178516	004989684	0.5904	0.9380
003178516	004992180	0.5143	0.9392
003178516	004994554	0.5088	0.9080
003178516	004997583	0.5760	0.9495
003178516	005000739	0.5918	0.9157
003178516	005004257	0.5567	0.9212
003178516	005012298	0.5287	0.9294
003178516	005014590	0.5582	0.9183
003178516	005022483	0.5492	0.9130
003178516	005022833	0.5599	0.9241
003178516	005023410	0.5359	0.9026
003178516	005025600	0.5539	0.9477
003178516	005030033	0.5861	0.9018
003178516	005030352	0.5594	0.9129
003178516	005030353	0.5674	0.9478
003178516	005034478	0.5664	0.9291
003178516	005036351	0.5660	0.9682
003178516	005037746	0.5847	0.9135
003178516	005038070	0.5271	0.9691
003178516	005040863	0.5584	0.9243
003178516	005043364	0.5973	0.9514
003178516	005046470	0.5511	0.9115
003178516	005048258	0.5550	0.9614
003178516	005049698	0.5560	0.9158
003178516	005049699	0.5940	0.9299
003178516	005051382	0.5711	0.9343
003178516	005053911	0.5952	0.9176
003178516	005054548	0.5912	0.9163
003178516	005055193	0.5566	0.9234
003178516	005056052	0.5628	0.9059
003178516	005057362	0.4340	0.9061
003178516	005057698	0.5377	0.9584
003178516	005059571	0.5523	0.9196
003178516	005069941	0.5623	0.9748
003178516	005070009	0.5266	0.9011
003178516	005070325	0.5397	0.9348
003178516	005079059	0.5507	0.9136
003178516	005081017	0.5632	0.9295
003179971	003720044	0.5722	0.9019
003179971	004032037	0.5452	0.9010
003179971	005069941	0.5598	0.9137
003179975	004928743	0.5979	0.9042
003182317	003738490	0.5609	0.9072
003182317	003987466	0.5410	0.9291
003182317	004376900	0.5128	0.9029
003182317	004440729	0.5458	0.9425
003182317	004927029	0.5829	0.9541
003182317	004927030	0.5369	0.9246
003182317	004928743	0.5466	0.9010
003182317	004932832	0.5432	0.9428
003182317	004942543	0.5694	0.9011
003182317	004942544	0.5299	0.9151
003182317	004943571	0.5444	0.9192
003182317	004951627	0.5862	0.9100
003182317	004956558	0.5635	0.9144
