Protein1,Protein2,tmscore_max,tmscore_cp_max,tmscore_min,tmscore_cp_min,progres_score,cirpin_score,Protein1_sccs,Protein2_sccs,tm_score_min_difference,Protein1_uniprot,Protein2_uniprot
1i1rB,1mojA,0.46311,0.61218,0.43592,0.5757,0.6304616928100586,0.9440749883651732,a.26.1.1,a.25.1.1,0.13978,Q98823,Q9HMP7
1i1rB,1rcdA,0.43453,0.5373,0.42659,0.52788,0.6564663648605347,0.9466379880905152,a.26.1.1,a.25.1.1,0.1012899999999999,Q98823,P07797
1i1rB,2chiA,0.39328,0.5502,0.38481,0.53766,0.6487171649932861,0.954547882080078,a.26.1.1,a.25.1.1,0.15285,Q98823,P02794
1i1rB,1jigA,0.45762,0.58265,0.45762,0.58265,0.585296630859375,0.9539940357208252,a.26.1.1,a.25.1.1,0.1250299999999999,Q98823,Q8RPQ1
1i1rB,1mfrA,0.39382,0.54965,0.38667,0.5398,0.6467821598052979,0.9514817595481871,a.26.1.1,a.25.1.1,0.1531299999999999,Q98823,P07798
1i1rB,2ib0A,0.46715,0.60502,0.46715,0.60502,0.6095913648605347,0.9910273551940918,a.26.1.1,a.25.1.9,0.13787,Q98823,O05815
1i1rB,1jgcA,0.43638,0.55169,0.43638,0.55169,0.6031020879745483,0.9546948075294496,a.26.1.1,a.25.1.1,0.11531,Q98823,Q59738
1i1rB,1dpsA,0.45626,0.59407,0.45626,0.59407,0.6231356263160706,0.9822788238525392,a.26.1.1,a.25.1.1,0.13781,Q98823,P0ABT2
1i1rB,1r03A,0.4318,0.54113,0.42387,0.53149,0.6450862288475037,0.9282456636428832,a.26.1.1,a.25.1.1,0.10762,Q98823,Q8N4E7
1i1rB,1s3qA,0.40236,0.51479,0.40236,0.51479,0.5992410182952881,0.981443464756012,a.26.1.1,a.25.1.1,0.1124299999999999,Q98823,O29424
1i1rB,2bjyA,0.46492,0.59636,0.46492,0.59636,0.5931656360626221,0.9704796075820924,a.26.1.1,a.25.1.1,0.13144,Q98823,P80725
1i1rB,1bcfA,0.43736,0.56408,0.43736,0.56408,0.6278058886528015,0.9735482931137084,a.26.1.1,a.25.1.1,0.12672,Q98823,P0ABD3
1i1rB,2iy4A,0.46476,0.5995,0.46476,0.5995,0.579367995262146,0.9734782576560974,a.26.1.1,a.25.1.1,0.13474,Q98823,Q8Y8G1
1i1rB,1rccA,0.43458,0.53752,0.42653,0.52809,0.6612780094146729,0.9490679502487184,a.26.1.1,a.25.1.1,0.1015599999999999,Q98823,P07797
1i1rB,1fhaA,0.39115,0.52965,0.38261,0.51819,0.6490321159362793,0.9557983875274658,a.26.1.1,a.25.1.1,0.13558,Q98823,P02794
1i1rB,1rciA,0.43677,0.53857,0.42866,0.5291,0.6504064798355103,0.9470394849777222,a.26.1.1,a.25.1.1,0.10044,Q98823,P07797
1i1rB,1jreA,0.45701,0.59215,0.45701,0.59215,0.6197119951248169,0.9764019250869752,a.26.1.1,a.25.1.1,0.1351399999999999,Q98823,P0ABT2
1i1rB,1f30A,0.45617,0.59147,0.45617,0.59147,0.6275179982185364,0.976597249507904,a.26.1.1,a.25.1.1,0.1353,Q98823,P0ABT2
1i1rB,2bk6A,0.4609,0.59173,0.4609,0.59173,0.575617253780365,0.9733936190605164,a.26.1.1,a.25.1.1,0.13083,Q98823,P80725
1i1rB,1ji4A,0.4631,0.55701,0.4631,0.55701,0.5728029012680054,0.9648094177246094,a.26.1.1,a.25.1.1,0.09391,Q98823,P43313
1il6A,1zujA,0.4847,0.61733,0.48008,0.61154,0.59285569190979,0.9750640392303468,a.26.1.1,a.25.1.1,0.1314599999999999,P05231,
1il6A,1zs3A,0.48636,0.61966,0.47497,0.6053,0.5886452198028564,0.9720546007156372,a.26.1.1,a.25.1.1,0.1303299999999999,P05231,
1il6A,1vjxA,0.46173,0.60824,0.46173,0.60824,0.5959076881408691,0.9763350486755372,a.26.1.1,a.25.1.1,0.14651,P05231,Q9X1L2
1jgcA,1lkiA,0.52668,0.62161,0.49473,0.58559,0.5635212659835815,0.9326645731925964,a.25.1.1,a.26.1.1,0.09086,Q59738,P09056
1jgcA,1pvhB,0.47952,0.62593,0.45995,0.59822,0.5804126262664795,0.9528271555900574,a.25.1.1,a.26.1.1,0.1382699999999999,Q59738,P15018
1jgcA,1cnt1,0.53522,0.65383,0.53522,0.65383,0.6286351680755615,0.9232367277145386,a.25.1.1,a.26.1.1,0.11861,Q59738,P26441
1ji5A,1wu3I,0.52614,0.67202,0.47438,0.6061,0.6178469657897949,0.9308124780654908,a.25.1.1,a.26.1.3,0.1317199999999999,Q8RPQ2,P01575
1jmwA,1ea8A,0.53092,0.64808,0.53092,0.64808,0.8060379028320312,0.9733067750930786,a.24.2.1,a.24.1.1,0.11716,P02941,P02649
1jreA,1cnt1,0.53186,0.64994,0.53186,0.64994,0.6333834528923035,0.9459967613220216,a.25.1.1,a.26.1.1,0.1180799999999999,P0ABT2,P26441
1jreA,1rhgA,0.5293,0.65138,0.5293,0.65138,0.5380398035049438,0.9566044807434082,a.25.1.1,a.26.1.1,0.1220799999999999,P0ABT2,P09919
1jreA,1aluA,0.50245,0.62737,0.50245,0.62737,0.6150943636894226,0.9727364182472228,a.25.1.1,a.26.1.1,0.12492,P0ABT2,P05231
1jreA,1a22A,0.50322,0.62413,0.44816,0.55836,0.6126133799552917,0.9537249803543092,a.25.1.1,a.26.1.1,0.1101999999999999,P0ABT2,P01241
1k33A,1wcrA,0.74368,0.7176,0.49263,0.47725,0.6762878894805908,0.7337864637374878,h.3.2.1,a.7.2.0,-0.01538,P04578,P69791
1k33A,2e2aA,0.74145,0.74145,0.48719,0.48719,0.6872689127922058,0.6931436657905579,h.3.2.1,a.7.2.1,0.0,P04578,P23532
1k40A,2cj4A,0.53717,0.67357,0.477,0.59567,0.8457938432693481,0.8121392726898193,a.24.14.1,a.29.6.1,0.11867,P34152,O49908
1l3pA,1nlxA,0.62705,0.678,0.61776,0.6679,0.9906891584396362,0.9894404411315918,a.24.17.1,a.24.17.1,0.05014,Q40963,P43215
1lihA,1ea8A,0.53659,0.62132,0.53659,0.62132,0.8025578856468201,0.9478742480278016,a.24.2.1,a.24.1.1,0.0847299999999999,P02941,P02649
1lihA,1gs9A,0.54111,0.6331,0.54111,0.6331,0.7631316184997559,0.9633126258850098,a.24.2.1,a.24.1.1,0.09199,P02941,P02649
1lihA,1b68A,0.53611,0.62047,0.53611,0.62047,0.8063333034515381,0.9484032392501832,a.24.2.1,a.24.1.1,0.0843599999999999,P02941,P02649
1lkiA,1z4aA,0.45084,0.54044,0.45084,0.54044,0.588215708732605,0.9478182196617126,a.26.1.1,a.25.1.1,0.0896,P09056,Q9X0L2
1lkiA,2cf7A,0.49433,0.59228,0.49433,0.59228,0.5831625461578369,0.9531842470169068,a.26.1.1,a.25.1.1,0.09795,P09056,P0CB53
1lkiA,1nf4A,0.4902,0.5955,0.4902,0.5955,0.5906626582145691,0.9545202255249025,a.26.1.1,a.25.1.1,0.1053,P09056,Q93PP9
1lkiA,2bw1A,0.49795,0.59377,0.49795,0.59377,0.5625560283660889,0.954212486743927,a.26.1.1,a.25.1.1,0.09582,P09056,P0CB53
1lkiA,2c2fA,0.51202,0.6337,0.49722,0.61568,0.6445407271385193,0.9264041185379028,a.26.1.1,a.25.1.0,0.11846,P09056,Q9RS64
1lkiA,1s3qA,0.42383,0.52262,0.42383,0.52262,0.5499346852302551,0.9691838026046752,a.26.1.1,a.25.1.1,0.0987899999999999,P09056,O29424
1lkiA,2fkzA,0.49888,0.60194,0.49888,0.60194,0.5996792316436768,0.9565615057945251,a.26.1.1,a.25.1.1,0.10306,P09056,P22759
1lkiA,1krqA,0.46278,0.55613,0.46278,0.55613,0.5855788588523865,0.9391698837280272,a.26.1.1,a.25.1.1,0.0933499999999999,P09056,Q46106
1lkiA,1sofA,0.4967,0.59387,0.4967,0.59387,0.5787454843521118,0.96069073677063,a.26.1.1,a.25.1.1,0.09717,P09056,P22759
1lkiA,1o9rA,0.5125,0.61107,0.5125,0.61107,0.5858743190765381,0.949009895324707,a.26.1.1,a.25.1.1,0.09857,P09056,Q8UCK6
1lkiA,1umnA,0.49629,0.59404,0.49629,0.59404,0.547041118144989,0.9559953212738036,a.26.1.1,a.25.1.1,0.09775,P09056,P0CB53
1lkiA,1bcfA,0.49922,0.59832,0.49922,0.59832,0.5841006636619568,0.9603116512298584,a.26.1.1,a.25.1.1,0.0990999999999999,P09056,P0ABD3
1lkiA,2c41A,0.51308,0.58996,0.51308,0.58996,0.5856630206108093,0.925832748413086,a.26.1.1,a.25.1.0,0.07688,P09056,Q8DG54
1lkiA,2d5kA,0.50175,0.61192,0.50175,0.61192,0.5425169467926025,0.9280360341072084,a.26.1.1,a.25.1.0,0.1101699999999999,P09056,A0A0H2X069
1lkiA,1jigA,0.49533,0.60699,0.49533,0.60699,0.5431376099586487,0.9327496886253356,a.26.1.1,a.25.1.1,0.11166,P09056,Q8RPQ1
1lkiA,2fg4A,0.4707,0.56593,0.4707,0.56593,0.6098275184631348,0.9177331924438475,a.26.1.1,a.25.1.1,0.09523,P09056,P02792
1lkiA,2chiA,0.46817,0.56503,0.46817,0.56503,0.604832649230957,0.9315940141677856,a.26.1.1,a.25.1.1,0.09686,P09056,P02794
1lkiA,2cn7A,0.46885,0.56774,0.46885,0.56774,0.6095990538597107,0.9290238618850708,a.26.1.1,a.25.1.1,0.09889,P09056,P02794
1lkiA,2bjyA,0.5022,0.60763,0.5022,0.60763,0.5548157095909119,0.9457874894142152,a.26.1.1,a.25.1.1,0.10543,P09056,P80725
1lkiA,2cluA,0.46931,0.56668,0.46931,0.56668,0.6075021624565125,0.9298077821731568,a.26.1.1,a.25.1.1,0.0973699999999999,P09056,P02794
1lkiA,2bk6A,0.49908,0.60703,0.49908,0.60703,0.5346719026565552,0.9492986798286438,a.26.1.1,a.25.1.1,0.1079499999999999,P09056,P80725
1lkiA,1qghA,0.49999,0.60452,0.49999,0.60452,0.5341317057609558,0.9496034979820251,a.26.1.1,a.25.1.1,0.1045299999999999,P09056,P80725
1lkiA,1dpsA,0.48114,0.59439,0.48114,0.59439,0.5749047994613647,0.9675429463386536,a.26.1.1,a.25.1.1,0.1132499999999999,P09056,P0ABT2
1lkiA,1n1qA,0.49469,0.60437,0.49469,0.60437,0.5604802966117859,0.9294883608818054,a.26.1.1,a.25.1.1,0.1096799999999999,P09056,P83695
1lkiA,2fjcA,0.50219,0.61521,0.50219,0.61521,0.5920738577842712,0.9549379348754884,a.26.1.1,a.25.1.1,0.11302,P09056,P16665
1lkiA,1fhaA,0.46512,0.56123,0.46512,0.56123,0.5999085903167725,0.9326187968254088,a.26.1.1,a.25.1.1,0.09611,P09056,P02794
1lkiA,1ji4A,0.48876,0.59279,0.48876,0.59279,0.521957516670227,0.9387729167938232,a.26.1.1,a.25.1.1,0.10403,P09056,P43313
1lkiA,2iy4A,0.50033,0.60706,0.50033,0.60706,0.539469838142395,0.9508008360862732,a.26.1.1,a.25.1.1,0.1067299999999999,P09056,Q8Y8G1
1lkiA,1jreA,0.48152,0.59542,0.48152,0.59542,0.570621132850647,0.9593452215194702,a.26.1.1,a.25.1.1,0.1138999999999999,P09056,P0ABT2
1lkiA,1uvhA,0.50669,0.60644,0.50669,0.60644,0.5949109196662903,0.9540095925331116,a.26.1.1,a.25.1.1,0.09975,P09056,P0C558
1lkiA,2ib0A,0.48856,0.58951,0.48856,0.58951,0.5566014647483826,0.9809225797653198,a.26.1.1,a.25.1.9,0.1009499999999999,P09056,O05815
1lkiA,1f30A,0.48081,0.59465,0.48081,0.59465,0.5784242749214172,0.958978533744812,a.26.1.1,a.25.1.1,0.11384,P09056,P0ABT2
1lkiA,2bkcA,0.4981,0.59509,0.4981,0.59509,0.5588696599006653,0.9523266553878784,a.26.1.1,a.25.1.1,0.09699,P09056,P80725
1lkiA,1eerA,0.55437,0.55437,0.55437,0.55437,0.9403867721557616,0.9386942982673644,a.26.1.1,a.26.1.2,0.0,P09056,P01588
1lkiA,1b71A,0.49776,0.57221,0.45482,0.52498,0.5801956653594971,0.9336453676223756,a.26.1.1,a.25.1.1,0.07016,P09056,P24931
1lkiA,1ji5A,0.48976,0.594,0.48976,0.594,0.5405723452568054,0.9342315196990968,a.26.1.1,a.25.1.1,0.10424,P09056,Q8RPQ2
1m62A,1itfA,0.52853,0.53229,0.32607,0.3342,0.7521263957023621,0.632420539855957,a.7.7.1,a.26.1.3,0.0081299999999999,O95429,P01563
1mfrA,1pvhB,0.47568,0.57898,0.47568,0.57898,0.6170425415039062,0.9509793519973756,a.25.1.1,a.26.1.1,0.1033,P07798,P15018
1mfrA,1lkiA,0.47241,0.57297,0.47013,0.57031,0.6028690338134766,0.9308265447616576,a.25.1.1,a.26.1.1,0.1001799999999999,P07798,P09056
1mfrA,1f6fA,0.49191,0.59241,0.46507,0.56129,0.6013990044593811,0.9435595273971558,a.25.1.1,a.26.1.1,0.0962199999999999,P07798,P16038
1nf4A,1axiA,0.44749,0.55652,0.43513,0.5413,0.6316730380058289,0.9521727561950684,a.25.1.1,a.26.1.1,0.1061699999999999,Q93PP9,P01241
1nf4A,1pvhB,0.50576,0.60777,0.50576,0.60777,0.6102441549301147,0.9698435068130492,a.25.1.1,a.26.1.1,0.10201,Q93PP9,P15018
1nf4A,1cnt1,0.51113,0.63695,0.51113,0.63695,0.6483485698699951,0.9322752952575684,a.25.1.1,a.26.1.1,0.12582,Q93PP9,P26441
1nf4A,1aluA,0.456,0.58201,0.456,0.58201,0.6287108659744263,0.9658981561660768,a.25.1.1,a.26.1.1,0.12601,Q93PP9,P05231
1nf4A,1f6fA,0.50038,0.60524,0.46762,0.56685,0.5904116630554199,0.9599590301513672,a.25.1.1,a.26.1.1,0.0992299999999999,Q93PP9,P16038
1nz6A,1cd9A,0.48551,0.48551,0.312,0.312,0.5870828628540039,0.6331307888031006,a.2.3.1,a.26.1.1,0.0,Q27974,P09919
1nzeA,1u89A,0.59336,0.7895,0.49075,0.65442,0.9382664561271667,0.8972457051277161,a.24.18.1,a.216.1.1,0.1636699999999999,P12301,P26039
1o9rA,1cnt1,0.52231,0.64971,0.52231,0.64971,0.6504820585250854,0.9454137086868286,a.25.1.1,a.26.1.1,0.1273999999999999,Q8UCK6,P26441
1oryA,1p68A,0.40475,0.56788,0.40475,0.56788,0.9064529538154602,0.9196180105209352,a.24.19.1,k.8.1.1,0.16313,O67806,
1p68A,1ktmA,0.56359,0.7259,0.4398,0.57207,0.8341721892356873,0.8938195705413818,k.8.1.1,a.24.14.1,0.1322699999999999,,Q00944
1p9mB,1ji5A,0.45748,0.56124,0.45748,0.56124,0.5655844211578369,0.9423236846923828,a.26.1.1,a.25.1.1,0.1037599999999999,P05231,Q8RPQ2
1pvhB,2cf7A,0.5046,0.60517,0.5046,0.60517,0.6010340452194214,0.968359351158142,a.26.1.1,a.25.1.1,0.1005699999999999,P15018,P0CB53
1pvhB,1umnA,0.50587,0.60716,0.50587,0.60716,0.5697330236434937,0.9703027009963988,a.26.1.1,a.25.1.1,0.1012899999999999,P15018,P0CB53
1pvhB,2ffxJ,0.47665,0.58054,0.46744,0.56969,0.6213319301605225,0.9459307193756104,a.26.1.1,a.25.1.1,0.10225,P15018,P02792
1pvhB,2bw1A,0.50383,0.60795,0.50383,0.60795,0.5865461230278015,0.968656837940216,a.26.1.1,a.25.1.1,0.1041199999999999,P15018,P0CB53
1pvhB,2fg4A,0.47972,0.57859,0.47509,0.5732,0.6232953071594238,0.937908411026001,a.26.1.1,a.25.1.1,0.09811,P15018,P02792
1pvhB,1s3qA,0.43483,0.53722,0.43483,0.53722,0.5712215304374695,0.9815013408660888,a.26.1.1,a.25.1.1,0.10239,P15018,O29424
1pvhB,1yuxA,0.47858,0.626,0.41307,0.54165,0.6628056168556213,0.9174907207489014,a.26.1.1,a.25.1.1,0.1285799999999999,P15018,P30820
1pvhB,1krqA,0.47633,0.57566,0.47633,0.57566,0.6008169651031494,0.9598239064216614,a.26.1.1,a.25.1.1,0.0993299999999999,P15018,Q46106
1pvhB,2d5kA,0.51374,0.62272,0.51374,0.62272,0.5620163679122925,0.9509127140045166,a.26.1.1,a.25.1.0,0.10898,P15018,A0A0H2X069
1pvhB,1r03A,0.48399,0.58472,0.4792,0.57926,0.622151255607605,0.9289755821228028,a.26.1.1,a.25.1.1,0.1000599999999999,P15018,Q8N4E7
1pvhB,2fkzA,0.47895,0.60551,0.47895,0.60551,0.6166183352470398,0.971176266670227,a.26.1.1,a.25.1.1,0.12656,P15018,P22759
1pvhB,2clbA,0.49938,0.6233,0.49938,0.6233,0.567050576210022,0.9582878947257996,a.26.1.1,,0.1239199999999999,P15018,P95855
1pvhB,1yuzA,0.47858,0.62663,0.41322,0.54208,0.6685351133346558,0.9087731838226318,a.26.1.1,a.25.1.1,0.12886,P15018,P30820
1pvhB,2itbA,0.54579,0.64025,0.48786,0.57226,0.6474831700325012,0.9468902945518494,a.26.1.1,a.25.1.7,0.0843999999999999,P15018,Q88KV1
1pvhB,1eumA,0.48038,0.58251,0.48038,0.58251,0.6140957474708557,0.9621882438659668,a.26.1.1,a.25.1.1,0.10213,P15018,P0A998
1pvhB,2chiA,0.47809,0.57922,0.47095,0.5712,0.6178551912307739,0.952445149421692,a.26.1.1,a.25.1.1,0.10025,P15018,P02794
1pvhB,2c41A,0.52544,0.64381,0.52544,0.64381,0.6025248765945435,0.9498853087425232,a.26.1.1,a.25.1.0,0.1183699999999999,P15018,Q8DG54
1pvhB,1o9rA,0.51621,0.62373,0.51621,0.62373,0.599962592124939,0.967793345451355,a.26.1.1,a.25.1.1,0.10752,P15018,Q8UCK6
1pvhB,1uvhA,0.51398,0.61123,0.51398,0.61123,0.6113872528076172,0.970569908618927,a.26.1.1,a.25.1.1,0.09725,P15018,P0C558
1pvhB,1mojA,0.52764,0.63668,0.49942,0.60323,0.5961989164352417,0.9423221349716188,a.26.1.1,a.25.1.1,0.10381,P15018,Q9HMP7
1pvhB,1rytA,0.51478,0.581,0.46479,0.52783,0.6037447452545166,0.9420149326324464,a.26.1.1,a.25.1.1,0.06304,P15018,P24931
1pvhB,1n1qA,0.50623,0.6191,0.50623,0.6191,0.5793112516403198,0.9529412984848022,a.26.1.1,a.25.1.1,0.11287,P15018,P83695
1pvhB,1qghA,0.50844,0.61397,0.50844,0.61397,0.5564543008804321,0.9671619534492492,a.26.1.1,a.25.1.1,0.10553,P15018,P80725
1pvhB,1jigA,0.50874,0.61849,0.50874,0.61849,0.5638298988342285,0.9547852277755736,a.26.1.1,a.25.1.1,0.10975,P15018,Q8RPQ1
1pvhB,1f30A,0.49095,0.61062,0.49095,0.61062,0.5930561423301697,0.97333163022995,a.26.1.1,a.25.1.1,0.11967,P15018,P0ABT2
1pvhB,2ib0A,0.4954,0.61182,0.4954,0.61182,0.5779051184654236,0.9834423661231996,a.26.1.1,a.25.1.9,0.11642,P15018,O05815
1pvhB,1sofA,0.47823,0.61355,0.47823,0.61355,0.5973372459411621,0.9735933542251588,a.26.1.1,a.25.1.1,0.13532,P15018,P22759
1pvhB,1jreA,0.49106,0.61088,0.49106,0.61088,0.5864288210868835,0.9730153679847716,a.26.1.1,a.25.1.1,0.1198199999999999,P15018,P0ABT2
1pvhB,2bk6A,0.5097,0.616,0.5097,0.616,0.5568714737892151,0.9666756391525269,a.26.1.1,a.25.1.1,0.1062999999999999,P15018,P80725
1pvhB,1vjxA,0.45693,0.57288,0.45693,0.57288,0.6114426851272583,0.9777482748031616,a.26.1.1,a.25.1.1,0.1159499999999999,P15018,Q9X1L2
1pvhB,2fjcA,0.50957,0.62084,0.50957,0.62084,0.6120378971099854,0.9725003242492676,a.26.1.1,a.25.1.1,0.1112699999999999,P15018,P16665
1pvhB,2bkcA,0.50786,0.61322,0.50786,0.61322,0.5803407430648804,0.96915864944458,a.26.1.1,a.25.1.1,0.10536,P15018,P80725
1pvhB,1dpsA,0.49186,0.61164,0.49186,0.61164,0.5922151207923889,0.9791566729545592,a.26.1.1,a.25.1.1,0.1197799999999999,P15018,P0ABT2
1pvhB,1ji4A,0.49644,0.60091,0.49644,0.60091,0.5441129803657532,0.9569525718688964,a.26.1.1,a.25.1.1,0.10447,P15018,P43313
1pvhB,2bjyA,0.51075,0.61713,0.51075,0.61713,0.5773460865020752,0.9640621542930604,a.26.1.1,a.25.1.1,0.1063799999999999,P15018,P80725
1pvhB,2fzfA,0.51842,0.65303,0.51842,0.65303,0.6530230641365051,0.9885101914405824,a.26.1.1,a.25.1.1,0.13461,P15018,Q8U1L6
1pvhB,1zujA,0.52123,0.63857,0.52123,0.63857,0.5969583988189697,0.9714537858963012,a.26.1.1,a.25.1.1,0.11734,P15018,
1qghA,1cnt1,0.57934,0.6963,0.57934,0.6963,0.5906674861907959,0.9372766017913818,a.25.1.1,a.26.1.1,0.11696,P80725,P26441
1qq3A,2cj4A,0.58911,0.68486,0.45108,0.52792,0.723295271396637,0.8884036540985107,a.24.3.1,a.29.6.1,0.0768399999999999,P0ABE7,O49908
1r03A,1cd9A,0.49725,0.61317,0.49725,0.61317,0.5666269659996033,0.9272843599319458,a.25.1.1,a.26.1.1,0.1159199999999999,Q8N4E7,P09919
1r03A,1bgcA,0.46164,0.59529,0.46164,0.59529,0.6239586472511292,0.9241195917129515,a.25.1.1,a.26.1.1,0.13365,Q8N4E7,P35833
1rccA,1pvhB,0.47753,0.57579,0.47753,0.57579,0.6313030123710632,0.9517852067947388,a.25.1.1,a.26.1.1,0.09826,P07797,P15018
1rccA,1f6fA,0.49564,0.59859,0.46862,0.56682,0.6157318353652954,0.9461780786514282,a.25.1.1,a.26.1.1,0.0982,P07797,P16038
1rcdA,1pvhB,0.47748,0.57529,0.47748,0.57529,0.6259076595306396,0.9491931200027466,a.25.1.1,a.26.1.1,0.0978099999999999,P07797,P15018
1rcdA,1lkiA,0.47361,0.57151,0.4713,0.56886,0.6124860644340515,0.9286062717437744,a.25.1.1,a.26.1.1,0.09756,P07797,P09056
1rcdA,1f6fA,0.49354,0.59781,0.46687,0.56617,0.6108917593955994,0.9434800744056702,a.25.1.1,a.26.1.1,0.0992999999999999,P07797,P16038
1rciA,1lkiA,0.47491,0.57628,0.47259,0.57358,0.6095685958862305,0.926073431968689,a.25.1.1,a.26.1.1,0.1009899999999999,P07797,P09056
1rciA,1pvhB,0.47904,0.57915,0.47904,0.57915,0.6230078935623169,0.9468403458595276,a.25.1.1,a.26.1.1,0.10011,P07797,P15018
1rciA,1f6fA,0.49715,0.60131,0.46992,0.56942,0.6062453389167786,0.9412934184074402,a.25.1.1,a.26.1.1,0.0995,P07797,P16038
1rhgA,1s3qA,0.49717,0.6174,0.47255,0.58849,0.509202778339386,0.956229329109192,a.26.1.1,a.25.1.1,0.1159399999999999,P09919,O29424
1rhgA,1eumA,0.48435,0.68523,0.44607,0.62796,0.5586445927619934,0.934897243976593,a.26.1.1,a.25.1.1,0.1818899999999999,P09919,P0A998
1rhgA,1krqA,0.48896,0.66997,0.44005,0.60281,0.5493652820587158,0.931998610496521,a.26.1.1,a.25.1.1,0.1627599999999999,P09919,Q46106
1rhgA,2gydA,0.51808,0.68035,0.45676,0.60302,0.5608305335044861,0.932154893875122,a.26.1.1,a.25.1.1,0.14626,P09919,P02791
1rhgA,1vlgA,0.51622,0.67293,0.46476,0.60765,0.5510098338127136,0.9362022280693054,a.26.1.1,a.25.1.1,0.14289,P09919,Q9X0L2
1rhgA,1jgcA,0.52733,0.71811,0.48292,0.66053,0.5332329273223877,0.924101948738098,a.26.1.1,a.25.1.1,0.1776099999999999,P09919,Q59738
1rhgA,2cn7A,0.51871,0.68108,0.44804,0.59194,0.5731876492500305,0.9203169345855712,a.26.1.1,a.25.1.1,0.1439,P09919,P02794
1rhgA,1sofA,0.56667,0.73286,0.53456,0.69184,0.5445792078971863,0.9527308940887452,a.26.1.1,a.25.1.1,0.1572799999999999,P09919,P22759
1rhgA,2fg4A,0.52211,0.68184,0.45269,0.59537,0.5828250646591187,0.913517951965332,a.26.1.1,a.25.1.1,0.1426799999999999,P09919,P02792
1rhgA,1dpsA,0.56718,0.73548,0.52323,0.6788,0.5383781790733337,0.9630488753318788,a.26.1.1,a.25.1.1,0.1555699999999999,P09919,P0ABT2
1rhgA,2fkzA,0.56774,0.73458,0.53562,0.69334,0.5648999810218811,0.9467341303825378,a.26.1.1,a.25.1.1,0.1577199999999999,P09919,P22759
1rhgA,1h96A,0.52114,0.66167,0.46139,0.58909,0.5685743689537048,0.920236349105835,a.26.1.1,a.25.1.1,0.1276999999999999,P09919,P29391
1rhgA,1gwgA,0.51964,0.68312,0.4579,0.60518,0.562046468257904,0.9276319146156312,a.26.1.1,a.25.1.1,0.14728,P09919,P02791
1rhgA,1rcdA,0.52178,0.68334,0.45282,0.59624,0.576532244682312,0.9232176542282104,a.26.1.1,a.25.1.1,0.14342,P09919,P07797
1rhgA,2cluA,0.51855,0.68028,0.44784,0.59134,0.5708244442939758,0.9206063151359558,a.26.1.1,a.25.1.1,0.1434999999999999,P09919,P02794
1rhgA,2ffxJ,0.52182,0.68153,0.44786,0.58948,0.5826311111450195,0.9186055064201356,a.26.1.1,a.25.1.1,0.14162,P09919,P02792
1rhgA,1nf4A,0.56338,0.73222,0.4925,0.64126,0.552710235118866,0.9374963641166688,a.26.1.1,a.25.1.1,0.14876,P09919,Q93PP9
1rhgA,2chiA,0.51618,0.67757,0.44608,0.58915,0.5688710808753967,0.922320544719696,a.26.1.1,a.25.1.1,0.1430699999999999,P09919,P02794
1rhgA,1mojA,0.57542,0.749,0.47513,0.61977,0.5516495108604431,0.9218200445175172,a.26.1.1,a.25.1.1,0.14464,P09919,Q9HMP7
1rhgA,1r03A,0.52013,0.68512,0.45127,0.59792,0.5766358375549316,0.9066256880760192,a.26.1.1,a.25.1.1,0.14665,P09919,Q8N4E7
1rhgA,1aewA,0.51952,0.68121,0.45319,0.59771,0.568934440612793,0.9236544966697692,a.26.1.1,a.25.1.1,0.1445199999999999,P09919,P02791
1rhgA,1rccA,0.52352,0.68375,0.45413,0.59641,0.5809875130653381,0.9258702993392944,a.26.1.1,a.25.1.1,0.14228,P09919,P07797
1rhgA,2iy4A,0.54836,0.71948,0.52996,0.69534,0.507211446762085,0.9471525549888612,a.26.1.1,a.25.1.1,0.1653799999999999,P09919,Q8Y8G1
1rhgA,1mfrA,0.51824,0.68351,0.44977,0.59678,0.5669165849685669,0.9211605787277222,a.26.1.1,a.25.1.1,0.1470099999999999,P09919,P07798
1rhgA,1n1qA,0.52913,0.70737,0.51662,0.69179,0.5351182222366333,0.9267692565917968,a.26.1.1,a.25.1.1,0.17517,P09919,P83695
1rhgA,1jigA,0.49141,0.71406,0.48873,0.70999,0.513455331325531,0.9276384115219116,a.26.1.1,a.25.1.1,0.22126,P09919,Q8RPQ1
1rhgA,1umnA,0.5443,0.70518,0.52541,0.68195,0.5138473510742188,0.9424888491630554,a.26.1.1,a.25.1.1,0.1565399999999999,P09919,P0CB53
1rhgA,1o9rA,0.57312,0.74292,0.52081,0.67568,0.5530688762664795,0.9461756944656372,a.26.1.1,a.25.1.1,0.1548699999999999,P09919,Q8UCK6
1rhgA,2bk6A,0.53582,0.71331,0.52027,0.69327,0.4996706545352936,0.9418963193893432,a.26.1.1,a.25.1.1,0.173,P09919,P80725
1rhgA,2bkcA,0.54074,0.7162,0.52479,0.69599,0.5234732031822205,0.9512941837310792,a.26.1.1,a.25.1.1,0.1712,P09919,P80725
1rhgA,1uvhA,0.57025,0.73871,0.5323,0.68995,0.5666241645812988,0.956199049949646,a.26.1.1,a.25.1.1,0.1576499999999999,P09919,P0C558
