struct1	struct2	Progres_score	CIRPIN_score
004944168	004945743	0.2587	0.9557
004944168	004946060	0.3090	0.9475
004944168	004946406	0.2719	0.9477
004944168	004946520	0.2401	0.9103
004944168	004947289	0.2641	0.9472
004944168	004948113	0.2570	0.9382
004944168	004953685	0.2511	0.9606
004944168	004957860	0.2877	0.9402
004944168	004960716	0.2982	0.9325
004944168	004974830	0.2799	0.9217
004944168	004991230	0.2987	0.9017
004944168	004991642	0.3769	0.9065
004944168	005006669	0.3470	0.9210
004944168	005014749	0.2631	0.9488
004944168	005015972	0.2589	0.9479
004944168	005020773	0.3289	0.9500
004944168	005023709	0.3037	0.9124
004944168	005027904	0.3093	0.9589
004944168	005046611	0.2693	0.9354
004944168	005048428	0.2464	0.9532
004944168	005054438	0.3162	0.9396
004944168	005067801	0.2697	0.9037
004944168	005068281	0.2733	0.9414
004944168	005082332	0.2789	0.9370
004944169	004944476	0.2433	0.9225
004944169	004950314	0.2633	0.9015
004944169	004955009	0.2345	0.9176
004944169	004980070	0.2701	0.9006
004944169	004991228	0.2760	0.9067
004944169	004992302	0.3003	0.9335
004944169	005006018	0.4068	0.9386
004944169	005013771	0.3035	0.9244
004944169	005027903	0.2479	0.9213
004944169	005031126	0.2298	0.9250
004944169	005067799	0.2286	0.9207
004944475	004944476	0.2481	0.9277
004944475	004955009	0.2383	0.9216
004944475	004992302	0.3010	0.9211
004944475	005006018	0.4274	0.9260
004944475	005013771	0.3205	0.9198
004944475	005027903	0.2567	0.9240
004944475	005031126	0.2367	0.9312
004944475	005067799	0.2403	0.9210
004944476	004945743	0.2425	0.9529
004944476	004946060	0.2916	0.9349
004944476	004946406	0.2683	0.9459
004944476	004946520	0.2217	0.9044
004944476	004947289	0.2548	0.9450
004944476	004948113	0.2408	0.9234
004944476	004953685	0.2432	0.9638
004944476	004957860	0.2731	0.9398
004944476	004960716	0.2844	0.9284
004944476	004974830	0.2597	0.9245
004944476	004991230	0.2883	0.9202
004944476	004991642	0.3607	0.9204
004944476	005006669	0.3253	0.9025
004944476	005014749	0.2613	0.9447
004944476	005015972	0.2456	0.9429
004944476	005020773	0.3153	0.9596
004944476	005023709	0.2889	0.9066
004944476	005027904	0.2883	0.9437
004944476	005046611	0.2575	0.9277
004944476	005048428	0.2442	0.9497
004944476	005054438	0.3011	0.9412
004944476	005067801	0.2552	0.9039
004944476	005068281	0.2749	0.9425
004944476	005082332	0.2607	0.9296
004945741	005027904	0.3919	0.9045
004945743	004950314	0.2725	0.9100
004945743	004955009	0.2336	0.9415
004945743	004961171	0.3207	0.9245
004945743	004980070	0.2609	0.9071
004945743	004991228	0.2997	0.9023
004945743	004992302	0.2938	0.9365
004945743	005006018	0.4262	0.9427
004945743	005013771	0.3213	0.9409
004945743	005027903	0.2502	0.9422
004945743	005031126	0.2342	0.9578
004945743	005033105	0.2692	0.9251
004945743	005067799	0.2379	0.9318
004946060	004950314	0.3296	0.9015
004946060	004955009	0.2872	0.9290
004946060	004961171	0.3672	0.9169
004946060	004980070	0.2927	0.9033
004946060	004991228	0.3678	0.9137
004946060	004992302	0.3501	0.9485
004946060	005006018	0.5026	0.9471
004946060	005013771	0.3743	0.9293
004946060	005027903	0.3042	0.9345
004946060	005031126	0.2804	0.9371
004946060	005033105	0.3125	0.9100
004946060	005067799	0.2834	0.9261
004946406	004955009	0.2597	0.9236
004946406	004992302	0.3417	0.9351
004946406	005006018	0.4437	0.9209
004946406	005013771	0.3154	0.9208
004946406	005027903	0.2722	0.9419
004946406	005031126	0.2519	0.9396
004946406	005037532	0.4145	0.9390
004946520	004955009	0.2167	0.9005
004946520	004998626	0.2494	0.9027
004946520	005006018	0.4276	0.9082
004946520	005031126	0.2146	0.9108
004946520	005067799	0.2207	0.9039
004947289	004955009	0.2407	0.9332
004947289	004961171	0.3353	0.9020
004947289	004980070	0.2671	0.9125
004947289	004992302	0.2990	0.9371
004947289	005006018	0.4152	0.9271
004947289	005013771	0.3048	0.9236
004947289	005027903	0.2642	0.9417
004947289	005031126	0.2418	0.9375
004947289	005033105	0.2787	0.9111
004947289	005037532	0.3879	0.9084
004947289	005067799	0.2533	0.9209
004948113	004955009	0.2340	0.9165
004948113	004992302	0.3038	0.9274
004948113	005006018	0.4512	0.9317
004948113	005013771	0.3143	0.9200
004948113	005027903	0.2487	0.9213
004948113	005031126	0.2310	0.9273
004948113	005067799	0.2315	0.9191
004950314	004953685	0.2470	0.9175
004950314	005015972	0.2667	0.9092
004950314	005027904	0.3198	0.9224
004953685	004955009	0.2302	0.9511
004953685	004961171	0.3173	0.9222
004953685	004980070	0.2523	0.9297
004953685	004991228	0.2698	0.9197
004953685	004992302	0.2902	0.9484
004953685	005006018	0.3840	0.9382
004953685	005013771	0.2886	0.9472
004953685	005027903	0.2511	0.9541
004953685	005031126	0.2309	0.9586
004953685	005033105	0.2605	0.9291
004953685	005037532	0.3803	0.9034
004953685	005043691	0.2166	0.9010
004953685	005067799	0.2306	0.9396
004954723	004988818	0.4949	0.9037
004954723	005015642	0.5127	0.9027
004954723	005037532	0.3104	0.9482
004955009	004957860	0.2745	0.9265
004955009	004960716	0.2758	0.9148
004955009	004974830	0.2587	0.9213
004955009	004991642	0.3606	0.9048
004955009	005014749	0.2449	0.9259
004955009	005015972	0.2336	0.9284
004955009	005020773	0.3164	0.9431
004955009	005027904	0.2790	0.9381
004955009	005046611	0.2456	0.9211
004955009	005048428	0.2343	0.9322
004955009	005054438	0.3035	0.9296
004955009	005068281	0.2653	0.9305
004955009	005082332	0.2556	0.9191
004957860	004980070	0.2938	0.9021
004957860	004992302	0.3340	0.9385
004957860	005006018	0.4583	0.9235
004957860	005013771	0.3362	0.9226
004957860	005027903	0.2829	0.9425
004957860	005031126	0.2592	0.9306
004957860	005037532	0.3961	0.9149
004957860	005067799	0.2662	0.9052
004960716	004961171	0.3536	0.9239
004960716	004992302	0.3321	0.9172
004960716	005006018	0.4489	0.9350
004960716	005013771	0.3771	0.9185
004960716	005027903	0.2907	0.9101
004960716	005031126	0.2735	0.9406
004960716	005033105	0.3088	0.9157
004960716	005067799	0.2808	0.9147
004961171	004974830	0.3452	0.9013
004961171	005015972	0.3248	0.9313
004961171	005023709	0.3610	0.9109
004961171	005027904	0.3701	0.9407
004961171	005048428	0.3166	0.9041
004974830	004992302	0.2982	0.9152
004974830	004998626	0.2933	0.9050
004974830	005006018	0.4633	0.9302
004974830	005013771	0.3217	0.9091
004974830	005027903	0.2720	0.9173
004974830	005031126	0.2521	0.9226
004974830	005033105	0.3037	0.9010
004974830	005067799	0.2805	0.9171
004980070	005014749	0.2651	0.9038
004980070	005020773	0.3320	0.9053
004980070	005027904	0.3059	0.9097
004980070	005048428	0.2553	0.9280
004980070	005054438	0.3014	0.9040
004980070	005068281	0.2695	0.9290
004985115	005027904	0.3707	0.9080
004988818	004991230	0.5107	0.9048
004988818	004991642	0.5828	0.9234
004991228	005020773	0.3590	0.9068
004991228	005027904	0.3499	0.9186
004991228	005048428	0.2875	0.9092
004991228	005068281	0.3011	0.9028
004991230	004992302	0.3340	0.9014
004991230	005027903	0.2893	0.9088
004991230	005037532	0.3251	0.9430
004991642	004992302	0.4299	0.9201
004991642	005015642	0.5691	0.9279
004991642	005027903	0.3662	0.9254
004991642	005037532	0.4019	0.9496
004992302	005006669	0.3732	0.9134
004992302	005014749	0.3158	0.9330
004992302	005015972	0.2995	0.9362
004992302	005020773	0.3820	0.9375
004992302	005027904	0.3448	0.9456
004992302	005046611	0.3026	0.9177
004992302	005048428	0.3081	0.9477
004992302	005054438	0.3596	0.9311
004992302	005068281	0.3391	0.9403
004992302	005082332	0.3207	0.9290
004998626	005067801	0.2917	0.9076
004998893	005049585	0.5648	0.9405
005006018	005006669	0.5109	0.9386
005006018	005014749	0.4273	0.9245
005006018	005015972	0.4102	0.9463
005006018	005020773	0.5068	0.9235
005006018	005023709	0.4129	0.9290
005006018	005027904	0.4711	0.9535
005006018	005046611	0.4136	0.9212
005006018	005048428	0.4251	0.9214
005006018	005054438	0.4940	0.9183
005006018	005067801	0.4351	0.9008
005006018	005068281	0.4340	0.9097
005006018	005082332	0.4664	0.9302
005006669	005013771	0.3972	0.9064
005006669	005031126	0.3193	0.9132
005006669	005067799	0.3269	0.9007
005013771	005014749	0.3024	0.9241
005013771	005015972	0.3094	0.9370
005013771	005020773	0.3704	0.9369
005013771	005023709	0.3567	0.9041
005013771	005027904	0.3662	0.9444
005013771	005046611	0.3136	0.9184
005013771	005048428	0.2858	0.9268
005013771	005054438	0.3515	0.9164
005013771	005068281	0.3234	0.9152
005013771	005082332	0.3192	0.9185
005014749	005027903	0.2657	0.9366
005014749	005031126	0.2435	0.9390
005014749	005033105	0.2729	0.9044
005014749	005037532	0.4125	0.9212
005014749	005067799	0.2506	0.9129
005015642	005049585	0.5763	0.9524
005015972	005027903	0.2499	0.9286
005015972	005031126	0.2368	0.9553
005015972	005033105	0.2651	0.9197
005015972	005067799	0.2337	0.9191
005020773	005027903	0.3193	0.9538
005020773	005031126	0.3017	0.9473
005020773	005037532	0.4067	0.9416
005020773	005067799	0.3049	0.9138
005023709	005031126	0.2798	0.9243
005027903	005027904	0.2984	0.9340
005027903	005046611	0.2672	0.9270
005027903	005048428	0.2473	0.9449
005027903	005054438	0.3119	0.9432
005027903	005068281	0.2809	0.9440
005027903	005082332	0.2743	0.9292
005027904	005031126	0.2797	0.9570
005027904	005033105	0.3158	0.9354
005027904	005043691	0.3016	0.9089
005027904	005046612	0.3477	0.9038
005027904	005067799	0.2938	0.9429
005027904	005068280	0.4401	0.9083
005031126	005046611	0.2446	0.9272
005031126	005048428	0.2278	0.9402
005031126	005054438	0.2895	0.9295
005031126	005067801	0.2454	0.9004
005031126	005068281	0.2550	0.9272
005031126	005082332	0.2510	0.9272
005033105	005048428	0.2519	0.9135
005033105	005068281	0.2680	0.9107
005037532	005048428	0.3817	0.9160
005037532	005049585	0.4443	0.9079
005037532	005054438	0.3986	0.9234
005037532	005068281	0.4093	0.9003
005037532	005082332	0.3851	0.9042
005046611	005067799	0.2540	0.9168
005048428	005067799	0.2246	0.9142
005054438	005067799	0.2931	0.9099
005067799	005068281	0.2367	0.9150
005067799	005082332	0.2633	0.9098
