struct1	struct2	Progres_score	CIRPIN_score
001489617	003893356	0.4170	0.9300
001489617	003938644	0.3095	0.9096
001489617	003980597	0.4094	0.9037
001489617	004023963	0.3005	0.9024
001489617	004034170	0.3862	0.9241
001489617	004253554	0.3612	0.9313
001545160	003259022	0.5383	0.9423
001545160	003384708	0.5831	0.9287
001545160	003607811	0.5294	0.9018
001545160	003739062	0.5973	0.9051
001545160	003983612	0.4729	0.9015
001545160	005063011	0.5876	0.9415
001563564	003259022	0.4585	0.9224
001563564	003384708	0.5807	0.9298
001563564	003893356	0.5988	0.9209
001563564	003980597	0.4870	0.9323
001563564	005063011	0.5317	0.9112
001649062	002429118	0.5788	0.9273
001649062	004959664	0.5966	0.9178
001680145	002429118	0.5840	0.9269
001680145	003757999	0.5815	0.9070
001680145	003800736	0.5913	0.9264
001680145	004416711	0.5781	0.9177
001680145	004857588	0.5785	0.9029
001687172	002141735	0.5627	0.9306
001687172	002491409	0.4946	0.9479
001687172	002582130	0.4980	0.9566
001687172	002712021	0.5286	0.9483
001687172	002770320	0.5174	0.9269
001687172	003223487	0.4769	0.9118
001687172	003232743	0.4894	0.9294
001687172	003246337	0.5007	0.9395
001687172	003251612	0.4581	0.9241
001687172	003256028	0.5920	0.9001
001687172	003260732	0.5381	0.9157
001687172	003299363	0.4844	0.9524
001687172	003360341	0.5714	0.9011
001687172	003385474	0.5131	0.9094
001687172	003397758	0.5075	0.9004
001687172	003399869	0.4781	0.9226
001687172	003410256	0.4684	0.9279
001687172	003415122	0.4849	0.9289
001687172	003450694	0.4717	0.9545
001687172	003588655	0.4921	0.9082
001687172	003593474	0.5446	0.9136
001687172	003593475	0.5124	0.9005
001687172	003599666	0.4563	0.9005
001687172	003600113	0.5628	0.9023
001687172	003613205	0.5296	0.9315
001687172	003615364	0.4932	0.9045
001687172	003616434	0.4651	0.9162
001687172	003712793	0.5604	0.9094
001687172	003713577	0.4906	0.9021
001687172	003716697	0.5256	0.9158
001687172	003800985	0.5245	0.9045
001687172	003885304	0.5296	0.9099
001687172	003890165	0.5026	0.9149
001687172	003926465	0.5040	0.9302
001687172	003961475	0.5190	0.9020
001687172	003963455	0.5928	0.9003
001687172	003969508	0.4721	0.9203
001687172	003979552	0.5126	0.9146
001687172	003983510	0.5601	0.9237
001687172	003983708	0.5599	0.9334
001687172	003987370	0.5476	0.9348
001687172	004024974	0.5610	0.9098
001687172	004041829	0.5138	0.9359
001687172	004099186	0.5291	0.9359
001687172	004136524	0.4337	0.9047
001687172	004241417	0.5449	0.9339
001687172	004253554	0.5660	0.9128
001687172	004548389	0.5215	0.9093
001687172	004957284	0.5817	0.9046
001687172	005029261	0.5558	0.9125
001687172	005039793	0.5782	0.9399
001687172	005040936	0.5292	0.9355
001687172	005056599	0.5464	0.9097
001691933	003177989	0.5555	0.9121
001691933	003272932	0.5794	0.9004
001691933	003384708	0.4290	0.9040
001691933	003596605	0.5227	0.9246
001691933	003607918	0.5596	0.9103
001691933	004375667	0.5784	0.9040
001718744	002141735	0.5734	0.9189
001718744	002712021	0.5455	0.9085
001718744	002770320	0.5550	0.9217
001718744	003212277	0.5853	0.9267
001718744	003216614	0.5155	0.9112
001718744	003220404	0.4435	0.9204
001718744	003223487	0.5281	0.9424
001718744	003226100	0.5028	0.9054
001718744	003228016	0.4135	0.9067
001718744	003236706	0.5890	0.9208
001718744	003248113	0.5891	0.9095
001718744	003251612	0.4898	0.9297
001718744	003256028	0.5865	0.9546
001718744	003260732	0.5443	0.9233
001718744	003270187	0.4406	0.9490
001718744	003278994	0.5420	0.9166
001718744	003293672	0.4999	0.9064
001718744	003299363	0.5116	0.9268
001718744	003326231	0.5691	0.9075
001718744	003385474	0.5935	0.9124
001718744	003388306	0.4657	0.9081
001718744	003402014	0.5457	0.9009
001718744	003404595	0.5812	0.9015
001718744	003444353	0.5521	0.9001
001718744	003450694	0.4927	0.9293
001718744	003507107	0.4626	0.9107
001718744	003566940	0.5442	0.9149
001718744	003582338	0.4469	0.9022
001718744	003588655	0.5210	0.9033
001718744	003593474	0.5635	0.9198
001718744	003596609	0.5651	0.9004
001718744	003599834	0.5477	0.9101
001718744	003600113	0.5996	0.9244
001718744	003607264	0.5632	0.9072
001718744	003607811	0.5680	0.9258
001718744	003613205	0.5414	0.9133
001718744	003635578	0.5293	0.9073
001718744	003699154	0.5290	0.9091
001718744	003705615	0.5660	0.9125
001718744	003713577	0.4976	0.9083
001718744	003719290	0.5009	0.9078
001718744	003786918	0.4383	0.9217
001718744	003792183	0.4867	0.9056
001718744	003815944	0.4347	0.9095
001718744	003916040	0.5318	0.9102
001718744	003926465	0.5911	0.9477
001718744	003959126	0.5209	0.9132
001718744	003961475	0.5519	0.9257
001718744	003979604	0.4130	0.9085
001718744	003981561	0.5099	0.9085
001718744	003983612	0.4364	0.9172
001718744	003993203	0.5761	0.9115
001718744	004021801	0.5251	0.9016
001718744	004023279	0.5314	0.9119
001718744	004023963	0.4979	0.9131
001718744	004024974	0.5722	0.9356
001718744	004028987	0.5222	0.9212
001718744	004047160	0.4823	0.9036
001718744	004069935	0.5063	0.9184
001718744	004099186	0.5518	0.9149
001718744	004253554	0.5049	0.9108
001718744	004268173	0.4957	0.9001
001718744	004346242	0.5853	0.9064
001718744	004548389	0.5743	0.9148
001718744	004974745	0.5345	0.9176
001718744	004977576	0.5654	0.9117
001718744	005013047	0.5122	0.9091
001718744	005034081	0.5915	0.9113
001718744	005039793	0.5730	0.9238
001718744	005040936	0.5920	0.9041
001718744	005046286	0.5665	0.9069
001718744	005046498	0.5219	0.9093
001718744	005055414	0.5916	0.9290
001718744	005056599	0.5980	0.9295
001718744	005060255	0.5659	0.9105
001718744	005060709	0.4860	0.9022
001718744	005073781	0.4651	0.9059
001844150	003276533	0.4188	0.9050
001844150	003278461	0.4587	0.9473
001844150	003384708	0.4002	0.9280
001844150	003538070	0.5433	0.9436
001844150	003837507	0.5998	0.9345
001844150	003927485	0.5423	0.9122
001844150	003980597	0.3788	0.9145
001844150	004002734	0.5329	0.9067
001844150	004009350	0.5371	0.9209
001844150	004034170	0.4702	0.9164
001844150	004178839	0.5765	0.9443
001844150	004253554	0.4390	0.9059
001844150	004477674	0.4873	0.9460
001844150	004935667	0.5593	0.9152
001844150	004946152	0.4453	0.9051
001844150	005013047	0.4968	0.9172
001844150	005033151	0.4912	0.9488
001866769	003974487	0.5010	0.9097
001866769	003980597	0.4399	0.9065
001867233	003177989	0.5891	0.9370
001867233	003221442	0.5782	0.9319
001867233	003276533	0.4502	0.9155
001867233	003278461	0.5365	0.9435
001867233	003384708	0.3938	0.9224
001867233	003739062	0.5977	0.9561
001867233	003840585	0.5293	0.9117
001867233	003932681	0.2697	0.9015
001867233	004034170	0.4788	0.9085
001867233	004477674	0.5481	0.9464
001867233	004613056	0.5822	0.9057
001867233	004935667	0.4839	0.9017
001867233	004946152	0.4495	0.9008
001867233	005013047	0.5124	0.9081
001867233	005033151	0.4589	0.9444
001868671	002582130	0.5861	0.9073
001868671	003256028	0.5032	0.9034
001870510	002582130	0.5254	0.9077
001870510	002712021	0.5785	0.9161
001870510	003645871	0.4715	0.9139
001870510	003676046	0.4848	0.9094
001870510	003682520	0.4977	0.9481
001891831	003627686	0.5973	0.9042
001891831	003974693	0.4967	0.9168
001891831	004221880	0.5452	0.9128
001891831	004436962	0.5537	0.9090
001891831	004946152	0.4641	0.9142
001891831	005067408	0.5409	0.9023
001905738	003225736	0.3974	0.9227
001905738	003256028	0.4196	0.9134
001905738	003259022	0.3694	0.9021
001905738	003277734	0.3944	0.9193
001905738	003278461	0.4561	0.9289
001905738	003304881	0.2917	0.9170
001905738	003326231	0.3869	0.9114
001905738	003384708	0.4400	0.9260
001905738	003388306	0.3524	0.9363
001905738	003467177	0.4176	0.9089
001905738	003468015	0.3511	0.9387
001905738	003486492	0.3651	0.9143
001905738	003489485	0.3858	0.9271
001905738	003699154	0.3028	0.9105
001905738	003707024	0.4444	0.9170
001905738	003738616	0.2641	0.9134
001905738	003790340	0.3634	0.9009
001905738	003875439	0.3522	0.9006
001905738	003888854	0.2913	0.9199
001905738	003893356	0.4714	0.9526
001905738	003924245	0.4625	0.9041
001905738	003926817	0.4586	0.9140
001905738	003932681	0.3904	0.9087
001905738	003938644	0.3357	0.9130
001905738	003974487	0.4966	0.9007
001905738	003979604	0.3886	0.9371
001905738	003980597	0.4465	0.9487
001905738	003981561	0.3423	0.9117
001905738	003983612	0.3816	0.9416
001905738	003988870	0.3681	0.9084
001905738	004002734	0.4080	0.9258
001905738	004009350	0.4590	0.9216
001905738	004023963	0.2793	0.9259
001905738	004028987	0.4156	0.9535
001905738	004034170	0.4069	0.9624
001905738	004253554	0.3923	0.9669
001905738	004477674	0.4447	0.9259
001905738	004935667	0.3600	0.9428
001905738	004946152	0.4878	0.9090
001905738	005013047	0.3948	0.9609
001905738	005033151	0.3626	0.9468
001905738	005063011	0.4654	0.9136
002067153	003276665	0.5829	0.9364
002067153	003974984	0.5543	0.9206
002067153	003987370	0.5810	0.9088
002076995	003259022	0.3597	0.9002
002076995	003278461	0.5179	0.9629
002076995	003326231	0.4927	0.9067
002076995	003384708	0.3724	0.9402
002076995	003388306	0.4397	0.9124
002076995	003538070	0.5693	0.9050
002076995	003596605	0.4879	0.9070
002076995	003707024	0.5575	0.9121
002076995	003927485	0.5558	0.9327
002076995	003979604	0.5545	0.9334
002076995	003980597	0.3992	0.9279
002076995	003983612	0.5396	0.9348
002076995	003988870	0.5190	0.9093
002076995	004002734	0.5528	0.9292
002076995	004009350	0.5699	0.9549
002076995	004028987	0.4669	0.9358
002076995	004034170	0.4805	0.9336
002076995	004253554	0.4398	0.9337
002076995	004477674	0.5244	0.9561
002076995	004935667	0.5458	0.9321
002076995	004946152	0.4471	0.9148
002076995	005013047	0.5136	0.9360
002076995	005033151	0.5032	0.9585
002076995	005063011	0.4894	0.9174
002095659	003201755	0.4098	0.9187
002095659	003276533	0.4260	0.9015
002095659	003293672	0.4147	0.9297
002095659	003326231	0.4280	0.9145
002095659	003388306	0.4894	0.9032
002095659	003489485	0.3840	0.9108
002095659	003496711	0.3754	0.9012
002095659	003502895	0.5610	0.9178
002095659	003596874	0.3332	0.9022
002095659	003599834	0.4876	0.9239
002095659	003705615	0.3345	0.9064
002095659	003706995	0.3915	0.9003
002095659	003707024	0.5129	0.9460
002095659	003938644	0.3371	0.9030
002095659	003974487	0.4429	0.9233
002095659	004002734	0.5796	0.9044
002095659	004025316	0.4934	0.9499
002095659	004027380	0.3401	0.9027
002095659	004028987	0.5026	0.9073
002095659	004935667	0.5545	0.9020
002095659	005013047	0.4997	0.9014
002095659	005028264	0.4249	0.9337
002095659	005033151	0.4830	0.9005
002141406	003875439	0.4110	0.9011
002141406	003888854	0.2664	0.9104
002141406	003924245	0.5174	0.9189
002141406	003926817	0.4964	0.9239
002141406	003932681	0.4702	0.9494
002141735	003256028	0.4845	0.9183
002141735	003259022	0.4878	0.9305
002141735	003277734	0.4661	0.9492
002141735	003278461	0.5216	0.9112
002141735	003304881	0.4192	0.9055
002141735	003326231	0.4406	0.9087
002141735	003384708	0.4817	0.9672
002141735	003388306	0.5008	0.9246
002141735	003467177	0.5100	0.9239
002141735	003468015	0.4665	0.9232
002141735	003489485	0.4857	0.9282
002141735	003607264	0.4197	0.9003
002141735	003699154	0.4175	0.9253
002141735	003707024	0.5049	0.9025
002141735	003711543	0.4520	0.9060
002141735	003738616	0.3970	0.9155
002141735	003888854	0.4119	0.9013
002141735	003893356	0.5216	0.9678
002141735	003938644	0.4484	0.9106
002141735	003974487	0.4763	0.9273
002141735	003979604	0.5779	0.9243
002141735	003980597	0.4720	0.9773
002141735	003983612	0.5538	0.9324
002141735	004002734	0.5517	0.9117
002141735	004009350	0.5494	0.9423
002141735	004023963	0.4222	0.9178
002141735	004028987	0.5189	0.9488
002141735	004034170	0.5044	0.9594
002141735	004253554	0.5067	0.9724
002141735	004477674	0.5004	0.9239
002141735	004935667	0.5843	0.9396
002141735	004946152	0.5584	0.9044
002141735	005013047	0.5076	0.9425
002141735	005030272	0.5916	0.9224
002141735	005033151	0.5152	0.9330
002141735	005063011	0.5936	0.9172
002323988	003498703	0.5735	0.9183
002323988	003601244	0.5771	0.9070
002323988	003645871	0.5070	0.9123
002323988	003676046	0.5077	0.9004
002323988	003677902	0.5367	0.9050
002323988	003682520	0.4842	0.9528
002323988	004318569	0.5992	0.9130
002392275	002491145	0.5853	0.9207
002392275	003221442	0.5090	0.9271
002392275	003278461	0.5756	0.9517
002392275	003384708	0.4253	0.9270
002392275	003538070	0.5339	0.9158
002392275	003707024	0.5780	0.9016
002392275	003980597	0.4247	0.9103
002392275	003988870	0.5951	0.9040
002392275	004028987	0.5014	0.9170
002392275	004034170	0.5618	0.9170
002392275	004253554	0.5042	0.9147
002392275	004477674	0.5483	0.9456
002392275	004935667	0.5696	0.9244
002392275	004946152	0.4929	0.9008
002392275	005013047	0.5849	0.9154
002392275	005033151	0.5707	0.9441
002410168	003246554	0.3540	0.9165
002410168	003263136	0.2387	0.9172
002410168	003278461	0.4784	0.9213
002410168	003304881	0.2391	0.9268
002410168	003334423	0.3076	0.9074
002410168	003384708	0.3492	0.9136
002410168	003390813	0.3499	0.9235
002410168	003467177	0.3656	0.9302
002410168	003468015	0.2497	0.9179
002410168	003486492	0.3458	0.9494
002410168	003489485	0.3368	0.9372
002410168	003497699	0.4186	0.9284
002410168	003596874	0.2237	0.9081
002410168	003607264	0.2300	0.9056
002410168	003699154	0.2606	0.9221
002410168	003711543	0.3140	0.9367
002410168	003738616	0.2139	0.9225
002410168	003790340	0.3400	0.9290
002410168	003863960	0.3312	0.9138
002410168	003888854	0.2338	0.9048
002410168	003893356	0.3833	0.9130
002410168	003932681	0.3845	0.9023
002410168	003934856	0.4071	0.9199
002410168	003938644	0.2727	0.9290
002410168	003980597	0.3757	0.9126
002410168	004023963	0.2718	0.9109
002410168	004025925	0.3042	0.9026
002410168	004028987	0.4259	0.9079
002410168	004034170	0.3757	0.9549
002410168	004253554	0.3355	0.9481
002410168	004477674	0.4804	0.9252
002410168	004935667	0.4011	0.9139
002410168	005013047	0.3989	0.9275
002410168	005033151	0.3455	0.9346
002410593	003645871	0.5530	0.9279
002410593	003682520	0.5201	0.9358
002410593	005055414	0.5952	0.9119
002419913	003260732	0.5261	0.9070
002419913	003676318	0.5724	0.9157
002419913	003719109	0.5781	0.9069
002419913	003926465	0.4882	0.9074
002419913	003966783	0.5957	0.9265
002419913	004975231	0.5712	0.9172
002419913	005039793	0.5678	0.9125
002429118	003278461	0.3613	0.9010
002429118	003384708	0.5370	0.9036
002429118	003590884	0.5275	0.9045
002429118	003974693	0.5936	0.9107
002429118	003974873	0.5161	0.9138
002429118	004477674	0.3961	0.9063
002429118	004946152	0.5018	0.9109
002429119	003974693	0.5469	0.9178
002430609	003278461	0.4243	0.9240
002430609	003538070	0.5418	0.9475
002430609	003837507	0.5710	0.9468
002430609	004124141	0.5861	0.9164
002430609	004178839	0.5693	0.9505
002430609	004477674	0.4591	0.9200
002430609	005033151	0.4924	0.9246
002439649	003256028	0.5922	0.9231
002439649	003259022	0.5049	0.9200
002439649	003682520	0.5979	0.9154
002439649	005063011	0.4626	0.9116
002444014	003278461	0.4848	0.9317
002444014	003384708	0.3957	0.9030
002444014	003823449	0.5740	0.9212
002444014	003893356	0.4158	0.9127
002444014	003980597	0.4170	0.9376
002444014	004009350	0.4768	0.9200
002444014	004028987	0.4192	0.9163
002444014	004034170	0.4581	0.9569
002444014	004253554	0.4524	0.9550
002444014	004477674	0.4609	0.9372
002444014	004935667	0.4515	0.9232
002444014	005013047	0.4351	0.9360
002444014	005033151	0.4447	0.9364
002469820	003211199	0.4825	0.9102
002469820	003225736	0.4716	0.9443
002469820	003256028	0.4625	0.9235
002469820	003263136	0.4622	0.9010
002469820	003277734	0.4035	0.9443
002469820	003293672	0.4775	0.9058
002469820	003304881	0.4343	0.9182
002469820	003326231	0.4554	0.9109
002469820	003334423	0.4658	0.9004
002469820	003351451	0.4477	0.9040
002469820	003384708	0.4316	0.9033
002469820	003388306	0.4377	0.9334
002469820	003467177	0.4677	0.9068
002469820	003468015	0.4587	0.9266
002469820	003469832	0.4743	0.9157
002469820	003486492	0.4766	0.9030
002469820	003489485	0.4619	0.9312
002469820	003496711	0.3932	0.9055
002469820	003599834	0.4558	0.9057
002469820	003607264	0.4270	0.9004
002469820	003625799	0.4895	0.9116
002469820	003699154	0.4171	0.9117
002469820	003705615	0.3900	0.9096
002469820	003707024	0.5010	0.9030
002469820	003711543	0.4420	0.9025
002469820	003712799	0.4629	0.9220
002469820	003738616	0.4004	0.9205
002469820	003794450	0.4868	0.9009
002469820	003875439	0.4219	0.9042
002469820	003893356	0.4656	0.9360
002469820	003924245	0.5070	0.9010
002469820	003926817	0.5421	0.9155
002469820	003938644	0.4525	0.9172
002469820	003969074	0.4280	0.9048
002469820	003979604	0.5227	0.9039
002469820	003980597	0.4915	0.9149
002469820	003983612	0.4996	0.9072
002469820	004023963	0.4093	0.9392
002469820	004025316	0.4626	0.9231
002469820	004027380	0.3968	0.9121
002469820	004028987	0.4973	0.9354
002469820	004034170	0.4503	0.9312
002469820	004253554	0.4897	0.9299
002469820	004856373	0.4318	0.9000
002469820	004935667	0.5318	0.9111
002469820	005013047	0.4554	0.9298
002469820	005033151	0.4593	0.9071
002491145	002712021	0.5587	0.9068
002491145	002845005	0.5750	0.9359
002491145	002936564	0.5708	0.9408
002491145	003178289	0.5803	0.9199
002491145	003193619	0.5917	0.9519
002491145	003209258	0.5972	0.9524
002491145	003216437	0.5864	0.9563
002491145	003219196	0.5236	0.9475
002491145	003225849	0.5737	0.9028
002491145	003229331	0.5804	0.9034
002491145	003230589	0.5988	0.9219
002491145	003230955	0.5880	0.9172
002491145	003242975	0.5823	0.9307
002491145	003244679	0.5424	0.9570
002491145	003246201	0.5726	0.9513
002491145	003251612	0.5691	0.9030
002491145	003252600	0.5826	0.9194
002491145	003257853	0.5868	0.9663
002491145	003261680	0.5805	0.9214
002491145	003265781	0.5731	0.9077
002491145	003274867	0.5772	0.9605
002491145	003278461	0.5990	0.9163
002491145	003316300	0.5581	0.9240
002491145	003397758	0.5842	0.9026
002491145	003399868	0.5698	0.9127
002491145	003399870	0.5667	0.9030
002491145	003400046	0.5786	0.9272
002491145	003405538	0.5947	0.9100
002491145	003419895	0.5896	0.9199
002491145	003421427	0.5755	0.9390
002491145	003427234	0.5435	0.9316
002491145	003433434	0.5585	0.9337
002491145	003434623	0.5645	0.9137
002491145	003448400	0.5794	0.9091
002491145	003452325	0.4805	0.9067
002491145	003460558	0.5985	0.9525
002491145	003466219	0.5998	0.9643
002491145	003466659	0.5664	0.9078
002491145	003470973	0.5950	0.9228
002491145	003471626	0.5698	0.9030
002491145	003486878	0.5622	0.9205
002491145	003492173	0.5940	0.9130
002491145	003496153	0.5725	0.9235
002491145	003497089	0.5600	0.9209
002491145	003514380	0.5700	0.9202
002491145	003519107	0.5996	0.9140
002491145	003520211	0.5624	0.9435
002491145	003520282	0.5654	0.9159
002491145	003520583	0.5856	0.9025
002491145	003539509	0.5626	0.9423
002491145	003562264	0.5987	0.9618
002491145	003564430	0.5955	0.9066
002491145	003592306	0.5684	0.9311
002491145	003592488	0.5938	0.9638
002491145	003593475	0.5891	0.9039
002491145	003597789	0.5900	0.9022
002491145	003598597	0.5942	0.9078
002491145	003598786	0.5565	0.9117
002491145	003599303	0.5145	0.9096
002491145	003600113	0.5919	0.9057
002491145	003600457	0.5766	0.9586
002491145	003601074	0.5819	0.9229
002491145	003601768	0.5645	0.9058
002491145	003607742	0.5902	0.9007
002491145	003611694	0.5436	0.9116
002491145	003613205	0.5991	0.9191
002491145	003615320	0.5937	0.9433
002491145	003615364	0.5669	0.9076
002491145	003615365	0.5420	0.9137
002491145	003619549	0.5957	0.9538
002491145	003620332	0.5799	0.9256
002491145	003635578	0.5408	0.9064
002491145	003638256	0.5804	0.9436
002491145	003656345	0.5758	0.9044
002491145	003682574	0.5812	0.9344
002491145	003685962	0.5649	0.9294
002491145	003686217	0.5848	0.9274
002491145	003688874	0.5833	0.9361
002491145	003699158	0.5651	0.9233
002491145	003700021	0.5708	0.9175
002491145	003701268	0.5954	0.9620
002491145	003706854	0.5617	0.9254
002491145	003708347	0.5433	0.9078
002491145	003712793	0.5848	0.9108
002491145	003713577	0.5542	0.9120
002491145	003719290	0.5324	0.9130
002491145	003719987	0.5846	0.9110
002491145	003730558	0.5978	0.9162
002491145	003731198	0.5893	0.9284
002491145	003735038	0.5727	0.9461
002491145	003737521	0.5900	0.9150
002491145	003738485	0.5518	0.9383
002491145	003743499	0.5834	0.9569
002491145	003792183	0.5523	0.9175
002491145	003793204	0.5788	0.9572
002491145	003797750	0.5637	0.9253
002491145	003803751	0.5455	0.9021
002491145	003803752	0.5776	0.9110
002491145	003804059	0.5815	0.9425
002491145	003808690	0.5298	0.9548
002491145	003829242	0.5997	0.9189
002491145	003837507	0.5070	0.9110
002491145	003864069	0.5863	0.9063
002491145	003885304	0.5522	0.9062
002491145	003891882	0.5956	0.9186
002491145	003903618	0.5810	0.9560
002491145	003906939	0.5617	0.9264
002491145	003913807	0.5914	0.9382
002491145	003923768	0.5999	0.9562
002491145	003927485	0.5138	0.9017
002491145	003929384	0.5573	0.9299
002491145	003934538	0.5958	0.9315
002491145	003938586	0.5896	0.9055
002491145	003970579	0.5252	0.9045
002491145	003974873	0.4686	0.9119
002491145	003993203	0.5632	0.9016
002491145	003997800	0.5313	0.9289
002491145	003998812	0.5646	0.9134
002491145	004002577	0.5574	0.9017
002491145	004016284	0.5622	0.9260
002491145	004020992	0.5802	0.9091
002491145	004021475	0.5363	0.9025
002491145	004021962	0.5904	0.9358
002491145	004027374	0.5842	0.9079
002491145	004030238	0.5978	0.9328
002491145	004064452	0.4651	0.9014
002491145	004068454	0.5873	0.9299
002491145	004069935	0.5274	0.9308
002491145	004080481	0.5992	0.9566
002491145	004198097	0.5525	0.9055
002491145	004201023	0.5878	0.9022
002491145	004215561	0.5941	0.9317
002491145	004218949	0.5548	0.9472
002491145	004221880	0.5884	0.9094
002491145	004261492	0.5275	0.9013
002491145	004415790	0.5829	0.9212
002491145	004436962	0.5884	0.9088
002491145	004443862	0.5557	0.9164
002491145	004490994	0.5978	0.9422
002491145	004533388	0.5605	0.9217
002491145	004605081	0.5583	0.9084
002491145	004935667	0.5340	0.9103
002491145	004936750	0.5683	0.9068
002491145	004960783	0.5676	0.9475
002491145	004978305	0.5497	0.9120
002491145	005012604	0.5352	0.9306
002491145	005019689	0.5683	0.9247
002491145	005034263	0.5885	0.9335
002491145	005034437	0.5706	0.9212
002491145	005053437	0.5112	0.9105
002491145	005056886	0.5265	0.9186
002491145	005060255	0.5912	0.9120
002491145	005064725	0.5917	0.9145
002491409	003213464	0.5975	0.9506
002491409	003216657	0.5768	0.9118
002491409	003322297	0.5956	0.9125
002491409	003381005	0.5587	0.9031
002491409	003516275	0.5788	0.9086
002491409	003627887	0.5195	0.9072
002491409	003792944	0.5473	0.9051
002491409	003793128	0.5279	0.9167
002491409	003794680	0.5544	0.9089
002491409	003893356	0.4962	0.9134
002491409	003935966	0.5904	0.9046
002491409	004236698	0.4613	0.9028
002507468	003242975	0.5929	0.9009
002507468	003294494	0.5971	0.9172
002507468	003713577	0.5773	0.9144
002507468	003719290	0.5842	0.9069
002507468	004016655	0.5688	0.9010
002507468	004935667	0.5605	0.9065
002532980	003228016	0.4952	0.9598
002532980	003248305	0.5319	0.9332
002532980	003270187	0.4807	0.9240
002532980	003356938	0.5156	0.9247
002532980	003465733	0.4977	0.9171
002532980	003475191	0.5844	0.9718
002532980	003493239	0.5546	0.9363
002532980	003527040	0.5390	0.9053
002532980	003582338	0.5089	0.9489
002532980	003595522	0.5103	0.9309
002532980	003643506	0.5174	0.9666
002532980	003715701	0.5511	0.9318
002532980	003732360	0.5786	0.9158
002532980	003741412	0.5104	0.9144
002532980	003786918	0.5133	0.9151
002532980	003855063	0.5139	0.9164
002532980	003869291	0.5303	0.9186
002532980	003935022	0.5220	0.9268
002532980	004020138	0.5136	0.9143
002532980	004020266	0.5694	0.9559
002532980	004028903	0.5119	0.9387
002532980	004030106	0.5972	0.9251
002570822	003221501	0.4972	0.9078
002570822	003259022	0.3734	0.9096
002570822	003277734	0.3982	0.9101
002570822	003278461	0.5270	0.9701
002570822	003326231	0.4750	0.9230
002570822	003384708	0.3635	0.9271
002570822	003388306	0.4039	0.9331
002570822	003699091	0.5929	0.9246
002570822	003707024	0.5464	0.9243
002570822	003823449	0.5338	0.9301
002570822	003893356	0.4332	0.9202
002570822	003927485	0.4670	0.9380
002570822	003974487	0.4520	0.9054
002570822	003979604	0.5331	0.9533
002570822	003980597	0.4216	0.9497
002570822	003983612	0.5160	0.9540
002570822	003988870	0.4741	0.9239
002570822	004000435	0.5820	0.9152
002570822	004002734	0.5148	0.9408
002570822	004009350	0.5364	0.9614
002570822	004021527	0.5924	0.9004
002570822	004028987	0.4529	0.9562
002570822	004034170	0.4355	0.9628
002570822	004253554	0.4002	0.9633
002570822	004477674	0.4704	0.9565
002570822	004935667	0.4382	0.9529
002570822	004946152	0.4514	0.9135
002570822	005013047	0.4419	0.9623
002570822	005033151	0.4131	0.9686
002570822	005063011	0.4921	0.9260
002582130	003184565	0.5792	0.9287
002582130	003213464	0.5747	0.9595
002582130	003216657	0.5490	0.9121
002582130	003234430	0.5897	0.9268
002582130	003246318	0.5731	0.9385
002582130	003258711	0.5821	0.9138
002582130	003322297	0.5986	0.9244
002582130	003334305	0.5626	0.9145
002582130	003381005	0.5546	0.9183
002582130	003404797	0.5776	0.9098
002582130	003430595	0.5927	0.9066
002582130	003459009	0.5762	0.9163
002582130	003516275	0.5552	0.9244
002582130	003517168	0.5909	0.9333
002582130	003600999	0.5895	0.9307
002582130	003660659	0.5667	0.9019
002582130	003711453	0.5571	0.9144
002582130	003776113	0.5597	0.9252
002582130	003783242	0.5959	0.9546
002582130	003792944	0.5347	0.9001
002582130	003793128	0.5271	0.9117
002582130	003794680	0.5182	0.9168
002582130	003893356	0.4587	0.9077
002582130	003928890	0.5706	0.9053
002582130	003974984	0.4886	0.9269
002582130	003980597	0.4019	0.9091
002582130	004236698	0.4357	0.9219
002582130	004253554	0.4014	0.9057
002582130	004267913	0.4975	0.9132
002624943	003645871	0.5539	0.9092
002624943	003682520	0.5533	0.9196
002624943	005055414	0.5761	0.9039
002631933	003682520	0.4425	0.9316
002647738	002970095	0.5934	0.9067
002647738	003276533	0.3558	0.9073
002647738	003278461	0.3977	0.9031
002647738	003384708	0.4545	0.9048
002647738	003638485	0.5643	0.9059
002647738	003974873	0.5599	0.9105
002647738	003981561	0.3869	0.9070
002647738	004477674	0.4688	0.9107
002647738	005033151	0.3818	0.9072
002709325	003682520	0.4616	0.9226
002712021	003213464	0.5840	0.9321
002712021	003221442	0.5491	0.9347
002712021	003246318	0.5739	0.9361
002712021	003259022	0.3926	0.9213
002712021	003277734	0.4366	0.9341
002712021	003278461	0.4940	0.9023
002712021	003384708	0.3761	0.9166
002712021	003422197	0.5970	0.9448
002712021	003516275	0.5762	0.9047
002712021	003688269	0.4914	0.9132
002712021	003893356	0.3945	0.9122
002712021	003928890	0.5656	0.9005
002712021	003974487	0.4506	0.9297
002712021	003974984	0.5363	0.9153
002712021	003980597	0.3789	0.9566
002712021	003983612	0.5277	0.9002
002712021	004009350	0.5439	0.9260
002712021	004028987	0.4838	0.9006
002712021	004034170	0.4434	0.9186
002712021	004124141	0.5614	0.9067
002712021	004178839	0.5956	0.9036
002712021	004236698	0.4572	0.9089
002712021	004253554	0.3986	0.9387
002712021	004267913	0.5440	0.9140
